0,4
1,9
2,6
3,4
4,4
5,6
6,6
7,4
8,4
9,6
X,9
E,4
10,4
11,12
12,6
13,4
14,4
15,6
16,6
17,4
18,4
19,6
1X,19
1E,4
20,4
21,X
22,6
23,4
24,4
25,6
26,6
27,4
28,4
29,6
2X,X
2E,4
30,4
31,9
32,6
33,4
34,4
35,6
36,6
37,4
38,4
39,6
3X,9
3E,4
40,4
41,X
42,6
43,4
44,4
45,6
46,6
47,4
48,4
49,6
4X,49
4E,4
50,4
51,13
52,6
53,4
54,4
55,6
56,6
57,4
58,4
59,6
5X,X
5E,4
60,4
61,9
62,6
63,4
64,4
65,6
66,6
67,4
68,4
69,6
6X,9
6E,4
70,4
71,X
72,6
73,4
74,4
75,6
76,6
77,4
78,4
79,6
7X,X
7E,4
80,4
81,12
82,6
83,4
84,4
85,6
86,6
87,4
88,4
89,6
8X,13
8E,4
90,4
91,9
92,6
93,4
94,4
95,6
96,6
97,4
98,4
99,6
9X,9
9E,4
X0,4
X1,13
X2,6
X3,4
X4,4
X5,6
X6,6
X7,4
X8,4
X9,6
XX,X
XE,4
E0,4
E1,12
E2,6
E3,4
E4,4
E5,6
E6,6
E7,4
E8,4
E9,6
EX,1X
EE,4
100,4
101,9
102,6
103,4
104,4
105,6
106,6
107,4
108,4
109,6
10X,9
10E,4
110,4
111,21
112,6
113,4
114,4
115,6
116,6
117,4
118,4
119,6
11X,13
11E,4
120,4
121,X
122,6
123,4
124,4
125,6
126,6
127,4
128,4
129,6
12X,41
12E,4
130,4
131,9
132,6
133,4
134,4
135,6
136,6
137,4
138,4
139,6
13X,9
13E,4
140,4
141,21
142,6
143,4
144,4
145,6
146,6
147,4
148,4
149,6
14X,12
14E,4
150,4
151,X
152,6
153,4
154,4
155,6
156,6
157,4
158,4
159,6
15X,X
15E,4
160,4
161,9
162,6
163,4
164,4
165,6
166,6
167,4
168,4
169,6
16X,9
16E,4
170,4
171,X
172,6
173,4
174,4
175,6
176,6
177,4
178,4
179,6
17X,12
17E,4
180,4
181,13
182,6
183,4
184,4
185,6
186,6
187,4
188,4
189,6
18X,X
18E,4
190,4
191,9
192,6
193,4
194,4
195,6
196,6
197,4
198,4
199,6
19X,9
19E,4
1X0,4
1X1,X
1X2,6
1X3,4
1X4,4
1X5,6
1X6,6
1X7,4
1X8,4
1X9,6
1XX,X
1XE,4
1E0,4
1E1,59
1E2,6
1E3,4
1E4,4
1E5,6
1E6,6
1E7,4
1E8,4
1E9,6
1EX,12
1EE,4
200,4
201,9
202,6
203,4
204,4
205,6
206,6
207,4
208,4
209,6
20X,9
20E,4
210,4
211,12
212,6
213,4
214,4
215,6
216,6
217,4
218,4
219,6
21X,X
21E,4
220,4
221,33
222,6
223,4
224,4
225,6
226,6
227,4
228,4
229,6
22X,12
22E,4
230,4
231,9
232,6
233,4
234,4
235,6
236,6
237,4
238,4
239,6
23X,9
23E,4
240,4
241,19
242,6
243,4
244,4
245,6
246,6
247,4
248,4
249,6
24X,13
24E,4
250,4
251,X
252,6
253,4
254,4
255,6
256,6
257,4
258,4
259,6
25X,19
25E,4
260,4
261,9
262,6
263,4
264,4
265,6
266,6
267,4
268,4
269,6
26X,9
26E,4
270,4
271,1X
272,6
273,4
274,4
275,6
276,6
277,4
278,4
279,6
27X,21
27E,4
280,4
281,X
282,6
283,4
284,4
285,6
286,6
287,4
288,4
289,6
28X,X
28E,4
290,4
291,9
292,6
293,4
294,4
295,6
296,6
297,4
298,4
299,6
29X,9
29E,4
2X0,4
2X1,X
2X2,6
2X3,4
2X4,4
2X5,6
2X6,6
2X7,4
2X8,4
2X9,6
2XX,1X
2XE,4
2E0,4
2E1,13
2E2,6
2E3,4
2E4,4
2E5,6
2E6,6
2E7,4
2E8,4
2E9,6
2EX,X
2EE,4
300,4
301,9
302,6
303,4
304,4
305,6
306,6
307,4
308,4
309,6
30X,9
30E,4
310,4
311,X
312,6
313,4
314,4
315,6
316,6
317,4
318,4
319,6
31X,X
31E,4
320,4
321,21
322,6
323,4
324,4
325,6
326,6
327,4
328,4
329,6
32X,13
32E,4
330,4
331,9
332,6
333,4
334,4
335,6
336,6
337,4
338,4
339,6
33X,9
33E,4
340,4
341,13
342,6
343,4
344,4
345,6
346,6
347,4
348,4
349,6
34X,X
34E,4
350,4
351,21
352,6
353,4
354,4
355,6
356,6
357,4
358,4
359,6
35X,55
35E,4
360,4
361,9
362,6
363,4
364,4
365,6
366,6
367,4
368,4
369,6
36X,9
36E,4
370,4
371,12
372,6
373,4
374,4
375,6
376,6
377,4
378,4
379,6
37X,13
37E,4
380,4
381,X
382,6
383,4
384,4
385,6
386,6
387,4
388,4
389,6
38X,12
38E,4
390,4
391,9
392,6
393,4
394,4
395,6
396,6
397,4
398,4
399,6
39X,9
39E,4
3X0,4
3X1,12
3X2,6
3X3,4
3X4,4
3X5,6
3X6,6
3X7,4
3X8,4
3X9,6
3XX,29
3XE,4
3E0,4
3E1,X
3E2,6
3E3,4
3E4,4
3E5,6
3E6,6
3E7,4
3E8,4
3E9,6
3EX,X
3EE,4
400,4
401,9
402,6
403,4
404,4
405,6
406,6
407,4
408,4
409,6
40X,9
40E,4
410,4
411,X
412,6
413,4
414,4
415,6
416,6
417,4
418,4
419,6
41X,22
41E,4
420,4
421,12
422,6
423,4
424,4
425,6
426,6
427,4
428,4
429,6
42X,X
42E,4
430,4
431,9
432,6
433,4
434,4
435,6
436,6
437,4
438,4
439,6
43X,9
43E,4
440,4
441,X
442,6
443,4
444,4
445,6
446,6
447,4
448,4
449,6
44X,X
44E,4
450,4
451,12
452,6
453,4
454,4
455,6
456,6
457,4
458,4
459,6
45X,13
45E,4
460,4
461,9
462,6
463,4
464,4
465,6
466,6
467,4
468,4
469,6
46X,9
46E,4
470,4
471,13
472,6
473,4
474,4
475,6
476,6
477,4
478,4
479,6
47X,X
47E,4
480,4
481,19
482,6
483,4
484,4
485,6
486,6
487,4
488,4
489,6
48X,1X
48E,4
490,4
491,9
492,6
493,4
494,4
495,6
496,6
497,4
498,4
499,6
49X,9
49E,4
4X0,4
4X1,2X
4X2,6
4X3,4
4X4,4
4X5,6
4X6,6
4X7,4
4X8,4
4X9,6
4XX,12
4XE,4
4E0,4
4E1,X
4E2,6
4E3,4
4E4,4
4E5,6
4E6,6
4E7,4
4E8,4
4E9,6
4EX,21
4EE,4
500,4
501,9
502,6
503,4
504,4
505,6
506,6
507,4
508,4
509,6
50X,9
50E,4
510,4
511,55
512,6
513,4
514,4
515,6
516,6
517,4
518,4
519,6
51X,12
51E,4
520,4
521,X
522,6
523,4
524,4
525,6
526,6
527,4
528,4
529,6
52X,X
52E,4
530,4
531,9
532,6
533,4
534,4
535,6
536,6
537,4
538,4
539,6
53X,9
53E,4
540,4
541,X
542,6
543,4
544,4
545,6
546,6
547,4
548,4
549,6
54X,19
54E,4
550,4
551,13
552,6
553,4
554,4
555,6
556,6
557,4
558,4
559,6
55X,X
55E,4
560,4
561,9
562,6
563,4
564,4
565,6
566,6
567,4
568,4
569,6
56X,9
56E,4
570,4
571,X
572,6
573,4
574,4
575,6
576,6
577,4
578,4
579,6
57X,X
57E,4
580,4
581,32
582,6
583,4
584,4
585,6
586,6
587,4
588,4
589,6
58X,12
58E,4
590,4
591,9
592,6
593,4
594,4
595,6
596,6
597,4
598,4
599,6
59X,9
59E,4
5X0,4
5X1,13
5X2,6
5X3,4
5X4,4
5X5,6
5X6,6
5X7,4
5X8,4
5X9,6
5XX,X
5XE,4
5E0,4
5E1,12
5E2,6
5E3,4
5E4,4
5E5,6
5E6,6
5E7,4
5E8,4
5E9,6
5EX,19
5EE,4
600,4
601,9
602,6
603,4
604,4
605,6
606,6
607,4
608,4
609,6
60X,9
60E,4
610,4
611,163
612,6
613,4
614,4
615,6
616,6
617,4
618,4
619,6
61X,13
61E,4
620,4
621,X
622,6
623,4
624,4
625,6
626,6
627,4
628,4
629,6
62X,33
62E,4
630,4
631,9
632,6
633,4
634,4
635,6
636,6
637,4
638,4
639,6
63X,9
63E,4
640,4
641,1X
642,6
643,4
644,4
645,6
646,6
647,4
648,4
649,6
64X,22
64E,4
650,4
651,X
652,6
653,4
654,4
655,6
656,6
657,4
658,4
659,6
65X,X
65E,4
660,4
661,9
662,6
663,4
664,4
665,6
666,6
667,4
668,4
669,6
66X,9
66E,4
670,4
671,X
672,6
673,4
674,4
675,6
676,6
677,4
678,4
679,6
67X,12
67E,4
680,4
681,13
682,6
683,4
684,4
685,6
686,6
687,4
688,4
689,6
68X,X
68E,4
690,4
691,9
692,6
693,4
694,4
695,6
696,6
697,4
698,4
699,6
69X,9
69E,4
6X0,4
6X1,X
6X2,6
6X3,4
6X4,4
6X5,6
6X6,6
6X7,4
6X8,4
6X9,6
6XX,X
6XE,4
6E0,4
6E1,77
6E2,6
6E3,4
6E4,4
6E5,6
6E6,6
6E7,4
6E8,4
6E9,6
6EX,13
6EE,4
700,4
701,9
702,6
703,4
704,4
705,6
706,6
707,4
708,4
709,6
70X,9
70E,4
710,4
711,12
712,6
713,4
714,4
715,6
716,6
717,4
718,4
719,6
71X,X
71E,4
720,4
721,1X
722,6
723,4
724,4
725,6
726,6
727,4
728,4
729,6
72X,12
72E,4
730,4
731,9
732,6
733,4
734,4
735,6
736,6
737,4
738,4
739,6
73X,9
73E,4
740,4
741,12
742,6
743,4
744,4
745,6
746,6
747,4
748,4
749,6
74X,13
74E,4
750,4
751,X
752,6
753,4
754,4
755,6
756,6
757,4
758,4
759,6
75X,12
75E,4
760,4
761,9
762,6
763,4
764,4
765,6
766,6
767,4
768,4
769,6
76X,9
76E,4
770,4
771,19
772,6
773,4
774,4
775,6
776,6
777,4
778,4
779,6
77X,32
77E,4
780,4
781,X
782,6
783,4
784,4
785,6
786,6
787,4
788,4
789,6
78X,X
78E,4
790,4
791,9
792,6
793,4
794,4
795,6
796,6
797,4
798,4
799,6
79X,9
79E,4
7X0,4
7X1,X
7X2,6
7X3,4
7X4,4
7X5,6
7X6,6
7X7,4
7X8,4
7X9,6
7XX,2X
7XE,4
7E0,4
7E1,12
7E2,6
7E3,4
7E4,4
7E5,6
7E6,6
7E7,4
7E8,4
7E9,6
7EX,X
7EE,4
800,4
801,9
802,6
803,4
804,4
805,6
806,6
807,4
808,4
809,6
80X,9
80E,4
810,4
811,X
812,6
813,4
814,4
815,6
816,6
817,4
818,4
819,6
81X,X
81E,4
820,4
821,19
822,6
823,4
824,4
825,6
826,6
827,4
828,4
829,6
82X,13
82E,4
830,4
831,9
832,6
833,4
834,4
835,6
836,6
837,4
838,4
839,6
83X,9
83E,4
840,4
841,13
842,6
843,4
844,4
845,6
846,6
847,4
848,4
849,6
84X,X
84E,4
850,4
851,77
852,6
853,4
854,4
855,6
856,6
857,4
858,4
859,6
85X,22
85E,4
860,4
861,9
862,6
863,4
864,4
865,6
866,6
867,4
868,4
869,6
86X,9
86E,4
870,4
871,71
872,6
873,4
874,4
875,6
876,6
877,4
878,4
879,6
87X,12
87E,4
880,4
881,X
882,6
883,4
884,4
885,6
886,6
887,4
888,4
889,6
88X,2X
88E,4
890,4
891,9
892,6
893,4
894,4
895,6
896,6
897,4
898,4
899,6
89X,9
89E,4
8X0,4
8X1,12
8X2,6
8X3,4
8X4,4
8X5,6
8X6,6
8X7,4
8X8,4
8X9,6
8XX,19
8XE,4
8E0,4
8E1,X
8E2,6
8E3,4
8E4,4
8E5,6
8E6,6
8E7,4
8E8,4
8E9,6
8EX,X
8EE,4
900,4
901,9
902,6
903,4
904,4
905,6
906,6
907,4
908,4
909,6
90X,9
90E,4
910,4
911,X
912,6
913,4
914,4
915,6
916,6
917,4
918,4
919,6
91X,21
91E,4
920,4
921,13
922,6
923,4
924,4
925,6
926,6
927,4
928,4
929,6
92X,X
92E,4
930,4
931,9
932,6
933,4
934,4
935,6
936,6
937,4
938,4
939,6
93X,9
93E,4
940,4
941,X
942,6
943,4
944,4
945,6
946,6
947,4
948,4
949,6
94X,X
94E,4
950,4
951,12
952,6
953,4
954,4
955,6
956,6
957,4
958,4
959,6
95X,13
95E,4
960,4
961,9
962,6
963,4
964,4
965,6
966,6
967,4
968,4
969,6
96X,9
96E,4
970,4
971,13
972,6
973,4
974,4
975,6
976,6
977,4
978,4
979,6
97X,X
97E,4
980,4
981,12
982,6
983,4
984,4
985,6
986,6
987,4
988,4
989,6
98X,3X
98E,4
990,4
991,9
992,6
993,4
994,4
995,6
996,6
997,4
998,4
999,6
99X,9
99E,4
9X0,4
9X1,22
9X2,6
9X3,4
9X4,4
9X5,6
9X6,6
9X7,4
9X8,4
9X9,6
9XX,13
9XE,4
9E0,4
9E1,X
9E2,6
9E3,4
9E4,4
9E5,6
9E6,6
9E7,4
9E8,4
9E9,6
9EX,55
9EE,4
X00,4
X01,9
X02,6
X03,4
X04,4
X05,6
X06,6
X07,4
X08,4
X09,6
X0X,9
X0E,4
X10,4
X11,29
X12,6
X13,4
X14,4
X15,6
X16,6
X17,4
X18,4
X19,6
X1X,12
X1E,4
X20,4
X21,X
X22,6
X23,4
X24,4
X25,6
X26,6
X27,4
X28,4
X29,6
X2X,X
X2E,4
X30,4
X31,9
X32,6
X33,4
X34,4
X35,6
X36,6
X37,4
X38,4
X39,6
X3X,9
X3E,4
X40,4
X41,X
X42,6
X43,4
X44,4
X45,6
X46,6
X47,4
X48,4
X49,6
X4X,12
X4E,4
X50,4
X51,13
X52,6
X53,4
X54,4
X55,6
X56,6
X57,4
X58,4
X59,6
X5X,X
X5E,4
X60,4
X61,9
X62,6
X63,4
X64,4
X65,6
X66,6
X67,4
X68,4
X69,6
X6X,9
X6E,4
X70,4
X71,X
X72,6
X73,4
X74,4
X75,6
X76,6
X77,4
X78,4
X79,6
X7X,X
X7E,4
X80,4
X81,41
X82,6
X83,4
X84,4
X85,6
X86,6
X87,4
X88,4
X89,6
X8X,12
X8E,4
X90,4
X91,9
X92,6
X93,4
X94,4
X95,6
X96,6
X97,4
X98,4
X99,6
X9X,9
X9E,4
XX0,4
XX1,12
XX2,6
XX3,4
XX4,4
XX5,6
XX6,6
XX7,4
XX8,4
XX9,6
XXX,X
XXE,4
XE0,4
XE1,1X
XE2,6
XE3,4
XE4,4
XE5,6
XE6,6
XE7,4
XE8,4
XE9,6
XEX,12
XEE,4
E00,4
E01,9
E02,6
E03,4
E04,4
E05,6
E06,6
E07,4
E08,4
E09,6
E0X,9
E0E,4
E10,4
E11,19
E12,6
E13,4
E14,4
E15,6
E16,6
E17,4
E18,4
E19,6
E1X,13
E1E,4
E20,4
E21,X
E22,6
E23,4
E24,4
E25,6
E26,6
E27,4
E28,4
E29,6
E2X,19
E2E,4
E30,4
E31,9
E32,6
E33,4
E34,4
E35,6
E36,6
E37,4
E38,4
E39,6
E3X,9
E3E,4
E40,4
E41,32
E42,6
E43,4
E44,4
E45,6
E46,6
E47,4
E48,4
E49,6
E4X,52
E4E,4
E50,4
E51,X
E52,6
E53,4
E54,4
E55,6
E56,6
E57,4
E58,4
E59,6
E5X,X
E5E,4
E60,4
E61,9
E62,6
E63,4
E64,4
E65,6
E66,6
E67,4
E68,4
E69,6
E6X,9
E6E,4
E70,4
E71,X
E72,6
E73,4
E74,4
E75,6
E76,6
E77,4
E78,4
E79,6
E7X,33
E7E,4
E80,4
E81,13
E82,6
E83,4
E84,4
E85,6
E86,6
E87,4
E88,4
E89,6
E8X,X
E8E,4
E90,4
E91,9
E92,6
E93,4
E94,4
E95,6
E96,6
E97,4
E98,4
E99,6
E9X,9
E9E,4
EX0,4
EX1,X
EX2,6
EX3,4
EX4,4
EX5,6
EX6,6
EX7,4
EX8,4
EX9,6
EXX,X
EXE,4
EE0,4
EE1,29
EE2,6
EE3,4
EE4,4
EE5,6
EE6,6
EE7,4
EE8,4
EE9,6
EEX,13
EEE,4
1000,4
1001,9
1002,6
1003,4
1004,4
1005,6
1006,6
1007,4
1008,4
1009,6
100X,9
100E,4
1010,4
1011,13
1012,6
1013,4
1014,4
1015,6
1016,6
1017,4
1018,4
1019,6
101X,X
101E,4
1020,4
1021,163
1022,6
1023,4
1024,4
1025,6
1026,6
1027,4
1028,4
1029,6
102X,6X
102E,4
1030,4
1031,9
1032,6
1033,4
1034,4
1035,6
1036,6
1037,4
1038,4
1039,6
103X,9
103E,4
1040,4
1041,12
1042,6
1043,4
1044,4
1045,6
1046,6
1047,4
1048,4
1049,6
104X,13
104E,4
1050,4
1051,X
1052,6
1053,4
1054,4
1055,6
1056,6
1057,4
1058,4
1059,6
105X,12
105E,4
1060,4
1061,9
1062,6
1063,4
1064,4
1065,6
1066,6
1067,4
1068,4
1069,6
106X,9
106E,4
1070,4
1071,12
1072,6
1073,4
1074,4
1075,6
1076,6
1077,4
1078,4
1079,6
107X,317
107E,4
1080,4
1081,X
1082,6
1083,4
1084,4
1085,6
1086,6
1087,4
1088,4
1089,6
108X,X
108E,4
1090,4
1091,9
1092,6
1093,4
1094,4
1095,6
1096,6
1097,4
1098,4
1099,6
109X,9
109E,4
10X0,4
10X1,X
10X2,6
10X3,4
10X4,4
10X5,6
10X6,6
10X7,4
10X8,4
10X9,6
10XX,1X
10XE,4
10E0,4
10E1,12
10E2,6
10E3,4
10E4,4
10E5,6
10E6,6
10E7,4
10E8,4
10E9,6
10EX,X
10EE,4
1100,4
1101,9
1102,6
1103,4
1104,4
1105,6
1106,6
1107,4
1108,4
1109,6
110X,9
110E,4
1110,4
1111,X
1112,6
1113,4
1114,4
1115,6
1116,6
1117,4
1118,4
1119,6
111X,X
111E,4
1120,4
1121,12
1122,6
1123,4
1124,4
1125,6
1126,6
1127,4
1128,4
1129,6
112X,13
112E,4
1130,4
1131,9
1132,6
1133,4
1134,4
1135,6
1136,6
1137,4
1138,4
1139,6
113X,9
113E,4
1140,4
1141,13
1142,6
1143,4
1144,4
1145,6
1146,6
1147,4
1148,4
1149,6
114X,X
114E,4
1150,4
1151,19
1152,6
1153,4
1154,4
1155,6
1156,6
1157,4
1158,4
1159,6
115X,41
115E,4
1160,4
1161,9
1162,6
1163,4
1164,4
1165,6
1166,6
1167,4
1168,4
1169,6
116X,9
116E,4
1170,4
1171,1X
1172,6
1173,4
1174,4
1175,6
1176,6
1177,4
1178,4
1179,6
117X,12
117E,4
1180,4
1181,X
1182,6
1183,4
1184,4
1185,6
1186,6
1187,4
1188,4
1189,6
118X,3X
118E,4
1190,4
1191,9
1192,6
1193,4
1194,4
1195,6
1196,6
1197,4
1198,4
1199,6
119X,9
119E,4
11X0,4
11X1,21
11X2,6
11X3,4
11X4,4
11X5,6
11X6,6
11X7,4
11X8,4
11X9,6
11XX,12
11XE,4
11E0,4
11E1,X
11E2,6
11E3,4
11E4,4
11E5,6
11E6,6
11E7,4
11E8,4
11E9,6
11EX,X
11EE,4
1200,4
1201,9
1202,6
1203,4
1204,4
