1262,3,1
1263,6,4
1264,3,5
1265,10,X
1266,4,7
1267,14,6
1268,6,3
1269,4,4
126X,1,13
126E,10,16
1270,2,1
1271,X,2
1272,6,6
1273,6,8
1274,20,3
1275,2,4
1276,5,2
1277,4,6
1278,2,3
1279,2,2
127X,1,2
127E,8,4
1280,1,1
1281,10,8
1282,2,1
1283,2,2
1284,6,2
1285,6,4
1286,7,3
1287,X,6
1288,2,3
1289,2,2
128X,3,2
128E,6,14
1290,3,6
1291,4,18
1292,2,1X
1293,6,2
1294,1,5
1295,2,16
1296,1,1
1297,24,2
1298,3,1
1299,6,14
129X,4,E
129E,2,4
12X0,1,2
12X1,6,2
12X2,5,1
12X3,X,10
12X4,1,9
12X5,2,4
12X6,1,1
12X7,4,18
12X8,2,1
12X9,4,2
12XX,13,5
12XE,12,10
12E0,2,5
12E1,4,2
12E2,3,3
12E3,6,8
12E4,1,6
12E5,6,6
12E6,5,1
12E7,16,8
12E8,3,4
12E9,4,4
12EX,7,3
12EE,20,6
1300,1,5
1301,6,10
1302,6,1
1303,2,14
1304,7,2
1305,8,X
1306,5,4
1307,4,6
1308,2,6
1309,2,2
130X,4,2
130E,10,20
1310,4,5
1311,4,6
1312,2,3
1313,8,2
1314,3,9
1315,6,4
1316,1,5
1317,1X,2
1318,E,1
1319,2,10
131X,3,2
131E,6,4
1320,3,3
1321,4,6
1322,2,X
1323,8,2
1324,4,3
1325,18,10
1326,3,3
1327,6,20
1328,3,6
1329,6,X
132X,7,3
132E,2,4
1330,6,2
1331,6,12
1332,2,6
1333,X,2
1334,7,3
1335,8,4
1336,1,4
1337,6,6
1338,2,1
1339,4,2
133X,1,9
133E,8,6
1340,6,1
1341,4,16
1342,2,4
1343,2,2
1344,1,2
1345,10,X
1346,5,1
1347,4,16
1348,6,4
1349,8,4
134X,6,3
134E,18,6
1350,1,3
1351,6,2
1352,E,1
1353,2,6
1354,3,2
1355,2,10
1356,3,2
1357,X,10
1358,2,6
1359,X,2
135X,3,3
135E,2,4
1360,4,2
1361,4,6
1362,3,3
1363,4,X
1364,1,9
1365,12,6
1366,1,1
1367,X,8
1368,2,1
1369,2,2
136X,1,2
136E,28,4
1370,3,1
1371,1X,6
1372,2,3
1373,8,2
1374,7,5
1375,16,10
1376,1,4
1377,X,10
1378,5,1
1379,2,4
137X,3,2
137E,8,X
1380,2,5
1381,4,2
1382,2,17
1383,2,2
1384,3,2
1385,2,4
1386,4,2
1387,14,6
1388,3,3
1389,6,4
138X,1,5
138E,18,4
1390,1,1
1391,X,6
1392,5,1
1393,6,X
1394,1,18
1395,2,4
1396,2,1
1397,X,2
1398,3,3
1399,4,X
139X,6,3
139E,8,34
13X0,1,5
13X1,6,2
13X2,5,1
13X3,2,6
13X4,4,2
13X5,6,6
13X6,1,3
13X7,6,6
13X8,6,1
13X9,4,8
13XX,3,3
13XE,2,20
13E0,1,2
13E1,4,6
13E2,3,1
13E3,2,10
13E4,1,2
13E5,12,4
13E6,2,1
13E7,24,2
13E8,8,3
13E9,2,4
13EX,3,2
13EE,18,X
1400,8,3
1401,4,6
1402,E,3
1403,8,4
1404,1,9
1405,12,14
1406,1,1
1407,10,2
1408,6,1
1409,6,6
140X,4,6
140E,8,10
1410,3,3
1411,6,6
1412,2,6
1413,2,2
1414,3,2
1415,2,4
1416,3,2
1417,4,8
1418,2,3
1419,2,2
141X,14,2
141E,6,X
1420,2,3
1421,X,2
1422,3,4
1423,2,4
1424,1,2
1425,6,6
1426,4,1
1427,4,6
1428,2,4
1429,4,2
142X,1,3
142E,2,6
1430,1,1
1431,16,18
1432,3,1
1433,X,4
1434,4,5
1435,2,16
1436,1,2
1437,6,6
1438,13,1
1439,4,16
143X,1,9
143E,2,4
1440,3,1
1441,4,12
1442,9,7
1443,4,4
1444,1,5
1445,6,10
1446,4,1
1447,4,6
1448,2,3
1449,2,2
144X,6,2
144E,12,6
1450,2,7
1451,4,2
1452,2,4
1453,X,2
1454,4,3
1455,10,X
1456,1,3
1457,1X,16
1458,16,1
1459,10,4
145X,4,3
145E,2,6
1460,1,2
1461,16,20
1462,10,1
1463,2,8
1464,1,2
1465,10,10
1466,1,1
1467,4,18
1468,8,1
1469,8,4
146X,3,8
146E,6,4
1470,1,4
1471,10,18
1472,6,1
1473,2,X
1474,1,2
1475,2,X
1476,2,1
1477,14,2
1478,2,3
1479,X,2
147X,1,3
147E,2,34
1480,2,1
1481,6,2
1482,3,6
1483,4,X
1484,3,3
1485,6,4
1486,2,4
1487,4,2
1488,2,4
1489,8,2
148X,1,3
148E,8,4
1490,3,1
1491,6,18
1492,3,13
1493,2,6
1494,1,2
1495,6,X
1496,7,1
1497,4,10
1498,5,4
1499,14,12
149X,1,5
149E,10,6
14X0,4,1
14X1,6,6
14X2,6,7
14X3,6,6
14X4,X,3
14X5,8,10
14X6,2,4
14X7,10,2
14X8,3,6
14X9,4,8
14XX,10,8
14XE,2,4
14E0,1,2
14E1,4,6
14E2,2,1
14E3,X,2
14E4,1,6
14E5,18,40
14E6,4,1
14E7,14,6
14E8,2,3
14E9,4,2
14EX,1,9
14EE,6,4
1500,5,1
1501,10,10
1502,3,3
1503,2,4
1504,6,2
1505,10,4
1506,2,5
1507,6,2
1508,3,7
1509,4,6
150X,1,5
150E,2,6
1510,5,1
1511,6,8
1512,8,6
1513,6,4
1514,3,6
1515,2,4
1516,1,2
1517,X,2
1518,2,1
1519,8,2
151X,3,8
151E,2,4
1520,1,2
1521,14,18
1522,8,1
1523,2,X
1524,1,2
1525,12,4
1526,2,1
1527,16,2
1528,5,6
1529,6,4
152X,4,5
152E,2,4
1530,2,2
1531,4,2
1532,2,3
1533,4,2
1534,6,9
1535,8,X
1536,5,6
1537,6,8
1538,3,4
1539,2,6
153X,9,2
153E,8,6
1540,2,3
1541,6,2
1542,5,9
1543,2,8
1544,9,2
1545,2,10
1546,1,2
1547,X,6
1548,2,1
1549,2,2
154X,11,2
154E,12,14
1550,5,3
1551,4,6
1552,2,3
1553,2,2
1554,3,2
1555,18,6
1556,7,3
1557,4,32
1558,3,3
1559,4,4
155X,7,5
155E,2,X
1560,1,2
1561,10,16
1562,5,1
1563,4,4
1564,3,5
1565,2,4
1566,7,2
1567,14,6
1568,5,3
1569,2,6
156X,1,2
156E,6,X
1570,6,1
1571,4,12
1572,3,7
1573,4,4
1574,6,3
1575,8,14
1576,1,4
1577,X,2
1578,2,1
1579,X,2
157X,1,9
157E,2,20
1580,4,1
1581,4,6
1582,3,13
1583,X,X
1584,1,3
1585,2,36
1586,1,1
1587,6,2
1588,6,1
1589,2,4
158X,X,2
158E,6,6
1590,1,4
1591,16,2
1592,5,1
1593,2,X
1594,3,2
1595,16,4
1596,3,4
1597,4,6
1598,5,3
1599,6,4
159X,3,5
159E,18,4
15X0,4,3
15X1,10,6
15X2,9,7
15X3,6,10
15X4,3,12
15X5,2,20
15X6,3,2
15X7,4,8
15X8,2,3
15X9,X,2
15XX,1,5
15XE,10,6
15E0,3,1
15E1,1X,10
15E2,5,X
15E3,2,4
15E4,3,2
15E5,2,X
15E6,3,2
15E7,16,12
15E8,5,6
15E9,2,X
15EX,1,2
15EE,16,10
1600,1,1
1601,6,8
1602,2,1
1603,X,2
1604,3,5
1605,6,6
1606,2,3
1607,10,2
1608,5,4
1609,6,8
160X,X,5
160E,6,X
1610,2,E
1611,14,2
1612,8,3
1613,4,4
1614,1,3
1615,8,10
1616,6,1
1617,6,8
1618,8,6
1619,2,8
161X,4,2
161E,2,4
1620,1,2
1621,X,2
1622,2,1
1623,4,2
1624,1,5
1625,6,X
1626,3,1
1627,6,6
1628,3,7
1629,4,4
162X,3,3
162E,8,6
1630,4,3
1631,1X,6
1632,2,9
1633,6,2
1634,1,5
1635,30,4
1636,5,1
1637,16,6
1638,2,3
1639,6,2
163X,9,9
163E,2,10
1640,2,2
1641,14,2
1642,3,4
1643,6,8
1644,3,5
1645,10,X
1646,1,3
1647,4,6
1648,2,1
1649,4,2
164X,3,3
164E,2,16
1650,6,2
1651,4,20
1652,2,6
1653,12,2
1654,1,8
1655,12,4
1656,1,1
1657,X,10
1658,13,1
1659,2,12
165X,1,2
165E,10,4
1660,3,1
1661,6,8
1662,2,4
1663,12,2
1664,X,5
1665,10,10
1666,1,3
1667,X,10
1668,3,1
1669,2,4
166X,7,2
166E,2,10
1670,1,2
1671,4,6
1672,6,1
1673,8,6
1674,9,3
1675,6,4
1676,1,6
1677,4,6
1678,3,1
1679,6,4
167X,1,8
167E,12,1X
1680,1,1
1681,X,26
1682,2,1
1683,8,2
1684,1,E
1685,2,4
1686,7,1
1687,4,8
1688,2,3
1689,4,2
168X,1,3
168E,2,6
1690,3,1
1691,X,10
1692,8,7
1693,2,6
1694,9,2
1695,6,6
1696,1,3
1697,14,2
1698,2,1
1699,2,2
169X,1,2
169E,6,X
16X0,1,1
16X1,4,20
16X2,8,1
16X3,2,4
16X4,7,2
16X5,8,4
16X6,1,X
16X7,X,2
16X8,2,1
16X9,2,2
16XX,3,2
16XE,6,4
16E0,2,3
16E1,1X,2
16E2,3,4
16E3,4,6
16E4,1,9
16E5,10,16
16E6,1,1
16E7,1X,10
16E8,16,1
16E9,10,8
16EX,4,5
16EE,2,4
1700,3,2
1701,4,6
1702,2,6
1703,2,2
1704,1,2
1705,2,X
1706,5,1
1707,4,8
1708,3,3
1709,8,4
170X,6,3
170E,8,4
1710,1,3
1711,26,6
1712,2,1
1713,2,2
1714,1,2
1715,2,X
1716,3,1
1717,X,6
1718,3,10
1719,16,4
171X,X,3
171E,2,6
1720,2,2
1721,6,2
1722,3,4
1723,2,14
1724,3,2
1725,2,4
1726,1,2
1727,4,10
1728,5,1
1729,8,X
172X,3,6
172E,22,4
1730,3,4
1731,4,12
1732,8,7
1733,6,6
1734,1,5
1735,18,6
1736,2,1
1737,4,2
1738,5,4
1739,2,8
173X,6,2
173E,6,4
1740,2,6
1741,X,2
1742,2,7
1743,4,2
1744,1,3
1745,10,14
1746,1,1
1747,6,2
1748,3,1
1749,4,4
174X,4,6
174E,2,20
1750,1,2
1751,14,10
1752,9,1
1753,4,8
1754,1,5
1755,8,16
1756,1,1
1757,4,12
1758,8,1
1759,6,6
175X,3,5
175E,6,X
1760,X,3
1761,24,18
1762,3,3
1763,2,4
1764,9,2
1765,6,4
1766,3,6
1767,4,6
1768,5,3
1769,6,6
176X,1,8
176E,2,10
1770,2,1
1771,6,2
1772,3,4
1773,2,6
1774,10,2
1775,2,4
1776,2,2
1777,6,2
1778,2,4
1779,2,2
177X,4,2
177E,6,X
1780,1,5
1781,10,16
1782,2,1
1783,6,2
1784,1,9
1785,8,6
1786,4,1
1787,1X,6
1788,3,11
1789,2,8
178X,1,2
178E,28,X
1790,2,1
1791,10,2
1792,2,3
1793,8,2
1794,4,3
1795,12,6
1796,1,4
1797,6,2
1798,8,1
1799,20,4
179X,3,6
179E,2,X
17X0,1,2
17X1,X,10
17X2,2,1
17X3,4,2
17X4,1,6
17X5,6,4
17X6,9,1
17X7,X,18
17X8,5,6
17X9,6,6
17XX,3,3
17XE,6,4
17E0,2,4
17E1,10,2
17E2,2,3
17E3,2,2
17E4,4,2
17E5,6,4
17E6,2,5
17E7,X,2
17E8,3,3
17E9,8,12
17EX,1,5
17EE,10,X
1800,3,1
1801,16,20
1802,3,4
1803,6,8
1804,11,5
1805,8,16
1806,1,7
1807,4,6
1808,E,1
1809,2,6
180X,6,2
180E,2,X
1810,3,2
1811,6,8
1812,10,3
1813,2,4
1814,1,2
1815,6,4
1816,4,1
1817,4,6
1818,2,3
1819,8,2
181X,1,12
181E,2,6
1820,3,1
1821,4,16
1822,2,7
1823,6,2
1824,1,9
1825,16,16
1826,2,1
1827,6,2
1828,3,6
1829,2,6
182X,4,2
182E,6,6
1830,1,3
1831,20,26
1832,5,1
1833,2,10
1834,3,2
1835,2,X
1836,4,2
1837,6,22
1838,2,11
1839,2,2
183X,1,2
183E,8,X
1840,2,1
1841,4,2
1842,2,4
1843,X,2
1844,26,9
1845,2,4
1846,2,2
1847,10,2
1848,E,3
1849,6,12
184X,1,6
184E,2,X
1850,2,1
1851,X,2
1852,8,7
1853,6,6
1854,4,3
1855,8,4
1856,3,3
1857,4,6
1858,2,21
1859,8,2
185X,4,3
185E,2,16
1860,1,2
1861,4,8
1862,3,1
1863,4,6
1864,1,3
1865,12,4
1866,4,1
1867,10,8
1868,6,4
1869,2,8
186X,1,2
186E,2,X
1870,3,1
1871,6,6
1872,5,4
1873,X,4
1874,1,6
1875,2,16
1876,1,1
1877,6,8
1878,E,1
1879,6,6
187X,3,5
187E,6,14
1880,2,4
1881,4,2
1882,5,3
1883,8,8
1884,3,E
1885,18,4
1886,8,4
1887,4,12
1888,8,3
1889,4,4
188X,7,5
188E,6,6
1890,4,3
1891,10,8
1892,2,3
1893,8,2
1894,4,9
1895,2,4
1896,7,2
1897,4,20
1898,6,X
1899,8,4
189X,1,6
189E,8,X
18X0,1,1
18X1,X,8
18X2,3,1
18X3,2,4
18X4,3,2
18X5,2,14
18X6,5,2
18X7,6,6
18X8,6,6
18X9,4,8
18XX,1,3
18XE,28,4
18E0,4,1
18E1,20,6
18E2,2,3
18E3,8,2
18E4,3,9
18E5,8,X
18E6,1,4
18E7,10,2
18E8,5,1
18E9,2,10
18EX,1,2
18EE,2,16
1900,4,1
1901,4,6
1902,2,X
1903,4,2
1904,4,5
1905,12,14
1906,3,4
1907,10,8
1908,5,6
1909,2,12
190X,3,2
190E,6,16
1910,1,4
1911,4,2
1912,6,1
1913,2,6
1914,1,2
1915,8,4
1916,3,1
1917,X,6
1918,2,10
1919,2,2
191X,7,2
191E,26,X
1920,1,6
1921,4,8
1922,2,1
1923,6,2
1924,3,5
1925,10,4
1926,5,3
1927,1X,6
1928,2,7
1929,18,2
192X,7,3
192E,8,6
1930,1,4
1931,6,2
1932,3,1
1933,4,4
1934,17,5
1935,2,X
1936,1,2
1937,4,2
1938,E,1
1939,4,6
193X,4,3
193E,2,34
1940,4,2
1941,6,16
1942,8,3
1943,2,10
1944,6,2
1945,20,6
1946,1,8
1947,20,8
1948,3,1
1949,2,4
194X,1,2
194E,10,X
1950,7,1
1951,X,10
1952,2,3
1953,6,2
1954,1,5
1955,16,1X
1956,5,1
1957,X,18
1958,3,9
1959,4,16
195X,3,3
195E,12,4
1960,7,8
1961,6,28
1962,2,3
1963,2,2
1964,4,2
1965,2,16
1966,4,2
1967,4,6
1968,12,3
1969,2,16
196X,3,2
196E,12,X
1970,1,3
1971,4,2
1972,2,1
1973,8,2
1974,3,5
1975,6,4
1976,2,3
1977,6,2
1978,3,X
1979,22,6
197X,1,8
197E,8,6
1980,1,1
1981,14,8
1982,8,1
1983,2,4
1984,4,2
1985,10,6
1986,6,3
1987,X,12
1988,2,4
1989,4,2
198X,3,5
198E,2,10
1990,3,2
1991,14,6
1992,2,6
1993,2,2
1994,1,2
1995,8,4
1996,2,1
1997,X,2
1998,3,3
1999,10,8
199X,4,9
199E,2,14
19X0,3,2
19X1,14,6
19X2,3,3
19X3,4,X
19X4,7,5
19X5,2,X
19X6,2,2
19X7,X,2
19X8,5,6
19X9,4,4
19XX,3,3
19XE,2,4
19E0,7,2
19E1,14,20
19E2,2,3
19E3,4,2
19E4,4,3
19E5,2,16
19E6,1,2
19E7,4,8
19E8,2,1
19E9,8,2
19EX,1,3
19EE,30,6
1X00,1,1
1X01,26,2
1X02,3,1
1X03,2,8
1X04,4,2
1X05,22,6
1X06,4,3
1X07,6,12
1X08,2,4
1X09,X,2
1X0X,4,3
1X0E,2,6
1X10,1,2
1X11,6,2
1X12,3,1
1X13,2,8
1X14,9,2
1X15,16,4
1X16,1,4
1X17,14,2
1X18,E,1
1X19,2,1X
1X1X,1,2
1X1E,26,4
1X20,8,1
1X21,10,6
1X22,2,6
1X23,4,2
1X24,11,3
1X25,6,6
1X26,2,4
1X27,X,2
1X28,3,4
1X29,6,X
1X2X,1,6
1X2E,6,X
1X30,3,1
1X31,4,8
1X32,3,4
1X33,4,X
1X34,1,3
1X35,8,X
1X36,2,1
1X37,6,2
1X38,5,7
1X39,2,8
1X3X,3,2
1X3E,18,6
1X40,1,7
1X41,14,6
1X42,5,1
1X43,X,X
1X44,1,6
1X45,10,10
1X46,4,1
1X47,4,12
1X48,2,7
1X49,2,2
1X4X,3,2
1X4E,12,4
1X50,1,4
1X51,4,6
1X52,6,1
1X53,6,4
1X54,3,6
1X55,12,16
1X56,2,6
1X57,4,2
1X58,2,7
1X59,6,2
1X5X,4,5
1X5E,8,6
1X60,2,3
1X61,6,2
1X62,9,4
1X63,4,6
1X64,3,6
1X65,2,4
1X66,3,2
1X67,6,22
1X68,6,3
1X69,X,16
1X6X,1,3
1X6E,6,4
1X70,1,1
1X71,X,12
1X72,9,1
1X73,6,12
1X74,1,3
1X75,6,6
1X76,1,1
1X77,4,6
1X78,2,1
1X79,X,2
1X7X,3,6
1X7E,10,6
1X80,2,3
1X81,10,2
1X82,6,4
1X83,6,12
1X84,6,3
1X85,8,10
1X86,1,5
1X87,1X,10
1X88,3,1
1X89,2,8
1X8X,17,2
1X8E,2,4
1X90,2,2
1X91,4,2
1X92,12,3
1X93,16,X
1X94,4,3
1X95,2,10
1X96,5,2
1X97,6,6
1X98,2,3
1X99,2,2
1X9X,3,2
1X9E,8,4
1XX0,2,4
1XX1,2X,2
1XX2,2,4
1XX3,X,2
1XX4,6,6
1XX5,6,4
1XX6,3,6
1XX7,10,18
1XX8,5,3
1XX9,X,4
1XXX,1,E
1XXE,2,6
1XE0,1,1
1XE1,14,8
1XE2,3,1
1XE3,2,8
1XE4,4,2
1XE5,12,4
1XE6,1,5
1XE7,4,6
1XE8,E,1
1XE9,2,6
1XEX,3,2
1XEE,6,24
1E00,1,X
1E01,26,12
1E02,8,1
1E03,6,4
1E04,3,10
1E05,12,4
1E06,1,X
1E07,X,2
1E08,8,1
1E09,6,1X
1E0X,1,E
1E0E,10,4
1E10,3,1
1E11,10,6
1E12,2,11
1E13,4,2
1E14,1,E
1E15,2,6
1E16,1,1
1E17,X,2
1E18,5,1
1E19,X,4
1E1X,4,23
1E1E,6,4
1E20,2,3
1E21,6,2
1E22,5,13
1E23,2,8
1E24,13,2
1E25,6,X
1E26,1,4
1E27,1X,20
1E28,2,1
1E29,2,2
1E2X,1,2
1E2E,8,X
1E30,5,1
1E31,4,26
1E32,2,4
1E33,2,2
1E34,6,2
1E35,10,4
1E36,2,3
1E37,4,2
1E38,3,3
1E39,6,X
1E3X,1,6
1E3E,2,X
1E40,1,1
1E41,14,16
1E42,5,1
1E43,10,4
1E44,3,3
1E45,8,24
1E46,2,4
1E47,4,2
1E48,2,3
1E49,4,2
1E4X,1,6
1E4E,16,1X
1E50,1,1
1E51,20,12
1E52,5,1
1E53,X,4
1E54,7,5
1E55,8,6
1E56,4,3
1E57,X,8
1E58,2,3
1E59,2,2
1E5X,19,2
1E5E,10,6
1E60,4,3
1E61,X,12
1E62,3,11
1E63,6,12
1E64,1,3
1E65,2,6
1E66,1,1
1E67,6,2
1E68,3,1
1E69,6,6
1E6X,4,3
1E6E,2,6
1E70,2,2
1E71,2X,2
1E72,6,3
1E73,4,6
1E74,7,6
1E75,2,1X
1E76,5,2
1E77,4,16
1E78,5,3
1E79,6,4
1E7X,1,5
1E7E,6,4
1E80,4,1
1E81,16,8
1E82,8,7
1E83,2,18
1E84,1,2
1E85,2,6
1E86,2,1
1E87,16,2
1E88,2,3
1E89,4,2
1E8X,6,3
1E8E,16,1X
1E90,2,3
1E91,X,2
1E92,3,4
1E93,4,4
1E94,3,3
1E95,6,6
1E96,8,7
1E97,4,12
1E98,2,4
1E99,10,2
1E9X,4,3
1E9E,2,4
1EX0,1,2
1EX1,6,18
1EX2,2,1
1EX3,2,2
1EX4,X,2
1EX5,12,X
1EX6,5,3
1EX7,4,22
1EX8,3,4
1EX9,2,4
1EXX,X,2
1EXE,20,X
1EE0,3,3
1EE1,4,18
1EE2,5,3
1EE3,4,6
1EE4,1,3
1EE5,2,6
1EE6,7,1
1EE7,6,10
1EE8,3,4
1EE9,2,6
1EEX,7,2
1EEE,2,X
2000,1,2
2001,4,12
2002,2,1
2003,8,2
2004,1,5
2005,8,16
2006,1,1
2007,X,12
2008,5,1
2009,X,4
200X,1,9
200E,8,10
2010,1,1
2011,4,8
2012,5,1
2013,22,4
2014,9,5
2015,2,X
2016,2,2
2017,4,2
2018,3,3
2019,8,4
201X,4,3
201E,2,6
2020,2,2
2021,6,2
2022,E,7
2023,2,4
2024,3,2
2025,2,X
2026,3,2
2027,X,6
2028,2,3
2029,12,2
202X,1,5
202E,2,4
2030,3,1
2031,6,8
2032,5,6
2033,2,X
2034,7,2
2035,6,6
2036,1,5
2037,4,2
2038,2,1
2039,10,2
203X,4,5
203E,6,4
2040,3,5
2041,6,12
2042,2,X
2043,4,2
2044,4,5
2045,2,X
2046,1,2
2047,6,8
2048,8,1
2049,2,4
204X,4,2
204E,10,6
2050,1,5
2051,X,6
2052,9,1
2053,2,8
2054,4,2
2055,2,4
2056,3,2
2057,6,8
2058,13,6
2059,8,6
205X,1,12
205E,6,4
2060,1,1
2061,X,2
2062,9,1
2063,6,12
2064,1,5
2065,10,14
2066,2,1
2067,6,2
2068,5,3
2069,4,6
206X,1,3
206E,2,10
2070,1,1
2071,6,10
2072,3,1
2073,4,14
2074,4,3
2075,18,6
2076,1,5
2077,6,22
2078,10,1
2079,4,14
207X,3,5
207E,2,X
2080,3,2
2081,6,6
2082,2,6
2083,4,2
2084,1,3
2085,20,6
2086,1,1
2087,X,32
2088,2,1
2089,24,2
208X,3,9
208E,2,4
2090,2,2
2091,6,2
2092,6,16
2093,8,6
2094,7,5
2095,10,1X
2096,1,3
2097,10,12
2098,6,1
2099,4,X
209X,3,8
209E,2,10
20X0,3,2
20X1,X,10
20X2,5,3
20X3,2,8
20X4,1,2
20X5,6,4
20X6,1,1
20X7,6,8
20X8,3,1
20X9,4,10
20XX,6,5
20XE,6,4
20E0,2,5
20E1,20,2
20E2,3,9
20E3,8,12
20E4,1,5
20E5,2,6
20E6,5,1
20E7,X,6
20E8,2,7
20E9,4,2
20EX,6,5
20EE,8,16
2100,4,3
2101,X,8
2102,6,4
2103,2,4
2104,7,2
2105,2,4
2106,1,2
2107,14,2
2108,5,1
2109,2,8
210X,3,2
210E,18,X
2110,1,4
2111,X,12
2112,2,1
2113,4,2
2114,1,3
2115,18,6
2116,2,1
2117,X,2
2118,3,3
2119,2,X
211X,1,2
211E,2,6
2120,5,1
2121,6,10
2122,2,4
2123,8,2
2124,9,3
2125,8,6
2126,1,3
2127,6,12
2128,E,1
2129,4,8
212X,3,5
212E,12,26
2130,1,4
2131,4,6
2132,5,1
2133,4,X
2134,4,5
2135,2,4
2136,1,2
2137,6,12
2138,8,1
2139,6,16
213X,3,3
213E,12,6
2140,2,4
2141,10,2
2142,5,3
2143,8,8
2144,3,6
2145,2,X
2146,2,2
2147,4,2
2148,6,X
2149,4,4
214X,1,3
214E,18,14
2150,2,1
2151,10,2
2152,3,7
2153,4,6
2154,3,8
2155,2,1X
2156,2,2
2157,4,2
2158,5,3
2159,X,6
215X,1,9
215E,6,4
2160,1,1
2161,6,6
2162,2,1
2163,2,2
2164,1,2
2165,6,10
2166,4,1
2167,4,6
2168,5,6
2169,14,4
216X,3,6
216E,12,4
2170,2,10
2171,4,2
2172,3,3
2173,6,4
2174,4,5
2175,10,6
2176,1,3
2177,6,8
2178,5,1
2179,6,4
217X,3,16
217E,6,4
2180,1,3
2181,20,2
2182,6,1
2183,4,6
2184,1,8
2185,18,16
2186,X,1
2187,4,16
2188,3,X
2189,2,6
218X,3,2
218E,12,4
2190,1,4
2191,16,2
2192,3,1
2193,10,4
2194,6,6
2195,6,4
2196,7,6
2197,6,10
2198,2,X
2199,4,2
219X,1,6
219E,8,X
21X0,3,1
21X1,3X,10
21X2,18,4
21X3,22,4
21X4,3,3
21X5,2,6
21X6,1,2
21X7,20,12
21X8,2,1
21X9,2,2
21XX,6,2
21XE,10,4
21E0,1,6
21E1,10,6
21E2,5,1
21E3,8,4
21E4,7,5
21E5,20,4
21E6,1,3
21E7,4,2
21E8,2,1
21E9,6,2
21EX,4,E
21EE,2,14
2200,2,2
2201,14,2
2202,3,4
2203,6,6
2204,7,3
2205,2,X
2206,3,2
2207,X,20
2208,3,6
2209,2,X
220X,4,2
220E,6,X
2210,7,8
2211,6,6
2212,2,3
2213,X,2
2214,1,3
2215,2,10
2216,3,1
2217,4,8
2218,2,7
2219,4,2
221X,1,9
221E,8,14
2220,1,1
2221,4,2
2222,2,1
2223,8,2
2224,3,5
2225,2,4
2226,2,2
2227,4,2
2228,3,7
2229,12,4
222X,1,8
222E,2,1X
2230,2,1
2231,X,2
2232,5,6
2233,6,4
2234,3,3
2235,20,4
2236,2,7
2237,4,2
2238,2,6
2239,8,2
223X,4,3
223E,2,10
2240,1,2
2241,4,12
2242,2,1
2243,2,2
2244,1,2
2245,6,4
2246,4,1
2247,X,8
2248,5,3
2249,2,1X
224X,1,2
224E,2,6
2250,4,1
2251,16,10
2252,5,7
2253,12,4
2254,4,3
2255,12,6
2256,2,6
2257,1X,2
2258,3,6
2259,10,6
225X,3,5
225E,12,4
2260,5,3
2261,4,6
2262,E,4
2263,2,X
2264,1,2
2265,2,16
2266,1,1
2267,X,6
2268,2,1
2269,12,2
226X,7,13
226E,6,4
2270,4,3
2271,10,6
2272,3,3
2273,8,10
2274,1,9
2275,50,4
2276,2,1
2277,6,2
2278,2,17
2279,4,2
227X,6,6
227E,8,1X
2280,2,3
2281,10,2
2282,3,7
2283,2,6
2284,4,2
2285,2,X
2286,1,2
2287,14,6
2288,18,1
2289,2,10
228X,1,2
228E,2,16
2290,1,1
2291,4,6
2292,9,1
2293,6,8
2294,7,9
2295,6,4
2296,2,5
2297,10,2
2298,5,3
2299,2,4
229X,1,2
229E,2,4
22X0,3,1
22X1,4,6
22X2,6,3
22X3,6,4
22X4,4,12
22X5,12,40
22X6,2,X
22X7,6,2
22X8,3,7
22X9,4,8
22XX,4,3
22XE,6,X
22E0,1,5
22E1,24,2
22E2,2,1
22E3,2,2
22E4,1,2
22E5,10,16
22E6,6,1
22E7,14,6
22E8,5,X
22E9,4,8
22EX,X,3
22EE,12,6
2300,1,4
2301,X,6
2302,8,1
2303,16,10
2304,3,9
2305,12,6
2306,2,3
2307,4,2
2308,2,4
2309,8,2
230X,9,5
230E,8,14
2310,3,3
2311,14,10
2312,E,4
2313,28,6
2314,7,8
2315,6,4
2316,1,3
2317,4,18
2318,2,1
2319,12,2
231X,1,6
231E,2,4
2320,4,1
2321,10,18
2322,2,7
2323,4,2
2324,1,8
2325,8,4
2326,1,1
2327,X,28
2328,2,1
2329,1X,2
232X,1,5
232E,6,6
2330,8,1
2331,X,6
2332,2,3
2333,6,2
2334,1,3
2335,10,10
2336,1,1
2337,14,20
2338,5,1
2339,2,4
233X,4,2
233E,8,4
2340,2,3
2341,4,2
2342,2,3
2343,2,2
2344,3,2
2345,2,X
2346,1,2
2347,4,8
2348,3,1
2349,6,6
234X,1,8
234E,12,4
2350,6,1
2351,4,10
2352,2,X
2353,X,2
2354,4,5
2355,2,14
2356,3,2
2357,X,10
2358,8,3
2359,6,6
235X,X,6
235E,2,6
2360,5,2
2361,6,8
2362,3,7
2363,2,16
2364,7,2
2365,8,4
2366,1,3
2367,X,2
2368,2,1
2369,4,2
236X,4,3
236E,6,X
2370,4,4
2371,1X,12
2372,2,7
2373,2,2
2374,6,2
2375,8,4
2376,4,3
2377,X,6
2378,3,3
2379,2,4
237X,6,2
237E,6,X
2380,3,5
2381,6,6
2382,3,7
2383,12,X
2384,1,E
2385,10,14
2386,3,1
2387,14,16
2388,5,7
2389,4,4
