8, 6, 602
8, 6, 1170
8, 6, 1288
8, 6, 1290
8, 6, 2990
8, 7, 3
8, 7, 7
8, 7, 11
8, 7, 47
8, 7, 81
8, 7, 95
8, 7, 107
8, 7, 179
8, 7, 233
8, 7, 243
8, 7, 947
8, 7, 2817
8, 7, 2859
8, 7, 3233
8, 8, 1
8, 8, 2
8, 8, 3
8, 8, 6
8, 8, 10
8, 8, 19
8, 8, 22
8, 8, 109
8, 8, 798
8, 8, 1498
8, 8, 1519
8, 8, 3109
9, 1, 1
9, 1, 2
9, 1, 5
9, 1, 25
9, 1, 85
9, 1, 92
9, 1, 97
9, 1, 649
9, 1, 2017
9, 1, 2978
9, 2, 1
9, 2, 4
9, 2, 5
9, 2, 11
9, 2, 26
9, 2, 29
9, 2, 38
9, 2, 65
9, 2, 166
9, 2, 490
9, 2, 641
9, 2, 2300
9, 3, 1
9, 3, 2
9, 3, 4
9, 3, 5
9, 3, 7
9, 3, 10
9, 3, 11
9, 3, 13
9, 3, 15
9, 3, 19
9, 3, 27
9, 3, 29
9, 3, 35
9, 3, 42
9, 3, 51
9, 3, 70
9, 3, 112
9, 3, 164
9, 3, 179
9, 3, 180
9, 3, 242
9, 3, 454
9, 3, 621
9, 3, 2312
9, 4, 2
9, 4, 6
9, 4, 9
9, 4, 11
9, 4, 51
9, 4, 56
9, 4, 81
9, 4, 941
9, 4, 1647
9, 5, 2
9, 5, 4
9, 5, 7
9, 5, 10
9, 5, 11
9, 5, 31
9, 5, 127
9, 5, 136
9, 5, 215
9, 5, 953
9, 5, 1139
9, 5, 1799
9, 6, 1
9, 6, 2
9, 6, 4
9, 6, 7
9, 6, 10
9, 6, 19
9, 6, 22
9, 6, 44
9, 6, 62
9, 6, 76
9, 6, 122
9, 6, 2191
9, 6, 3134
9, 7, 2
9, 7, 3
9, 7, 4
9, 7, 9
9, 7, 11
9, 7, 18
9, 7, 19
9, 7, 27
9, 7, 28
9, 7, 46
9, 7, 50
9, 7, 53
9, 7, 80
9, 7, 155
9, 7, 203
9, 7, 280
9, 7, 451
9, 8, 1
9, 8, 3
9, 8, 4
9, 8, 9
9, 8, 18
9, 8, 49
9, 8, 57
9, 8, 67
9, 8, 69
9, 8, 106
9, 8, 126
9, 8, 258
9, 8, 583
9, 8, 1221
9, 8, 1366
10, 1, 1
10, 1, 3
10, 1, 7
10, 1, 19
10, 1, 29
10, 1, 37
10, 1, 93
10, 1, 935
10, 2, 3
10, 2, 4
10, 2, 5
10, 2, 9
10, 2, 22
10, 2, 27
10, 2, 36
10, 2, 57
10, 2, 62
10, 2, 78
10, 2, 201
10, 2, 537
10, 2, 696
10, 2, 790
10, 2, 905
10, 2, 1038
10, 3, 1
10, 3, 9
10, 3, 11
10, 3, 17
10, 3, 22
10, 3, 29
10, 3, 36
10, 3, 37
10, 3, 52
10, 3, 166
10, 3, 448
10, 3, 2011
10, 5, 3
10, 5, 5
10, 5, 7
10, 5, 33
10, 5, 45
10, 5, 105
10, 5, 197
10, 5, 199
10, 5, 281
10, 5, 301
10, 5, 317
10, 5, 1107
10, 5, 1657
10, 6, 1
10, 6, 2
10, 6, 3
10, 6, 4
10, 6, 9
10, 6, 18
10, 6, 22
10, 6, 45
10, 6, 49
10, 6, 56
10, 6, 69
10, 6, 146
10, 6, 202
10, 6, 272
10, 6, 2730
10, 6, 2841
10, 7, 2
10, 7, 5
10, 7, 8
10, 7, 12
10, 7, 15
10, 7, 18
10, 7, 20
10, 7, 30
10, 7, 80
10, 7, 143
10, 7, 152
10, 7, 164
10, 7, 176
10, 7, 239
10, 7, 291
10, 7, 324
10, 7, 504
10, 7, 594
10, 7, 983
10, 7, 2894
11, 1, 1
11, 1, 3
11, 1, 37
11, 1, 119
11, 1, 255
11, 1, 355
11, 1, 371
11, 1, 497
11, 1, 1759
11, 2, 10
11, 2, 24
11, 2, 864
11, 2, 2440
11, 3, 1
11, 3, 2
11, 3, 3
11, 3, 4
11, 3, 11
11, 3, 13
11, 3, 22
11, 3, 27
11, 3, 48
11, 3, 51
11, 3, 103
11, 3, 147
11, 3, 280
11, 3, 908
11, 3, 1346
11, 3, 1524
11, 3, 1776
11, 3, 2173
11, 3, 2788
11, 4, 2
11, 4, 3
11, 4, 6
11, 4, 8
11, 4, 138
11, 4, 149
11, 4, 222
11, 4, 363
11, 4, 995
11, 4, 1218
11, 4, 2072
11, 4, 2559
11, 5, 3
11, 5, 17
11, 5, 23
11, 5, 79
11, 5, 273
11, 5, 2185
11, 6, 2
11, 6, 8
11, 6, 18
11, 6, 56
11, 6, 66
11, 7, 2
11, 7, 3
11, 7, 4
11, 7, 5
11, 7, 25
11, 7, 46
11, 7, 65
11, 7, 421
11, 7, 733
11, 7, 1120
11, 7, 1335
11, 7, 1353
11, 7, 2361
11, 7, 2576
11, 8, 1
11, 8, 4
11, 8, 9
11, 8, 40
11, 8, 118
11, 8, 126
11, 8, 319
11, 8, 2608
12, 1, 1
12, 1, 2
12, 1, 21
12, 1, 25
12, 1, 33
12, 1, 54
12, 1, 78
12, 1, 235
12, 1, 1566
12, 1, 2273
12, 1, 2310
12, 2, 3
12, 2, 4
12, 2, 35
12, 2, 119
12, 2, 476
12, 2, 507
12, 3, 2
12, 3, 6
12, 3, 11
12, 3, 66
12, 3, 196
12, 3, 478
12, 3, 2968
12, 4, 1
12, 4, 2
12, 4, 8
12, 4, 9
12, 4, 17
12, 4, 26
12, 4, 62
12, 4, 86
12, 4, 152
12, 4, 365
12, 4, 2540
12, 5, 5
12, 5, 6
12, 5, 18
12, 5, 33
12, 5, 63
12, 6, 1
12, 6, 4
12, 6, 15
12, 6, 157
12, 6, 432
12, 7, 2
12, 7, 6
12, 7, 16
12, 7, 17
12, 7, 18
12, 7, 34
12, 7, 44
12, 7, 64
12, 7, 76
12, 7, 128
12, 7, 166
12, 7, 186
12, 7, 462
12, 7, 632
12, 7, 902
12, 7, 1722
12, 8, 2
12, 8, 3
12, 8, 4
12, 8, 27
12, 8, 40
12, 8, 183
12, 8, 2383
13, 1, 2
13, 1, 7
13, 1, 11
13, 1, 36
13, 1, 164
13, 1, 216
13, 1, 302
13, 1, 311
13, 1, 455
13, 1, 738
13, 1, 1107
13, 1, 2244
13, 2, 1
13, 2, 2
13, 2, 4
13, 2, 21
13, 2, 34
13, 2, 48
13, 2, 53
13, 2, 160
13, 2, 198
13, 2, 417
13, 2, 773
13, 2, 1220
13, 3, 1
13, 3, 3
13, 3, 4
13, 3, 9
13, 3, 11
13, 3, 17
13, 3, 19
13, 3, 21
13, 3, 24
13, 3, 84
13, 3, 93
13, 3, 564
13, 3, 817
13, 3, 864
13, 3, 961
13, 3, 1009
13, 3, 1200
13, 5, 2
13, 5, 4
13, 5, 5
13, 5, 6
13, 5, 13
13, 5, 24
13, 5, 64
13, 5, 133
13, 5, 268
13, 5, 744
13, 5, 952
13, 5, 1261
13, 6, 2
13, 6, 4
13, 6, 10
13, 6, 39
13, 6, 43
13, 6, 80
13, 6, 928
13, 6, 1944
13, 7, 4
13, 7, 11
13, 7, 17
13, 7, 33
13, 7, 53
13, 7, 72
13, 7, 384
13, 7, 832
13, 7, 2821
14, 1, 1
14, 1, 3
14, 1, 5
14, 1, 27
14, 1, 35
14, 1, 165
14, 1, 209
14, 1, 2351
14, 2, 2
14, 2, 40
14, 2, 402
14, 2, 1070
14, 3, 2
14, 3, 8
14, 3, 172
14, 3, 357
14, 3, 918
14, 3, 1025
14, 3, 1373
14, 3, 2812
14, 4, 1
14, 4, 3
14, 4, 24
14, 4, 29
14, 4, 44
14, 4, 48
14, 4, 1350
14, 4, 1520
14, 5, 3
14, 5, 5
14, 5, 7
14, 5, 13
14, 5, 15
14, 5, 21
14, 5, 59
14, 5, 63
14, 5, 69
14, 5, 205
14, 5, 2319
14, 5, 2385
14, 6, 16
14, 6, 910
14, 6, 1106
14, 6, 2080
14, 7, 2
14, 7, 3
14, 7, 10
14, 7, 13
14, 7, 28
14, 7, 31
14, 7, 66
14, 7, 68
14, 7, 98
14, 7, 185
14, 7, 260
14, 7, 680
14, 7, 903
14, 7, 1481
14, 7, 2063
14, 8, 1
14, 8, 2
14, 8, 4
14, 8, 9
14, 8, 12
14, 8, 39
14, 8, 43
14, 8, 112
14, 8, 193
14, 8, 625
15, 1, 14
15, 1, 33
15, 1, 43
15, 2, 1
15, 2, 3
15, 2, 4
15, 2, 9
15, 2, 11
15, 2, 14
15, 2, 23
15, 2, 122
15, 2, 141
15, 2, 591
15, 2, 2115
15, 2, 2398
15, 2, 2783
15, 3, 1
15, 3, 9
15, 3, 15
15, 3, 57
15, 3, 79
15, 3, 221
15, 3, 1105
15, 3, 2265
15, 4, 1
15, 4, 3
15, 4, 5
15, 4, 21
15, 4, 35
15, 4, 101
15, 4, 860
15, 4, 2691
15, 5, 2
15, 5, 3
15, 5, 28
15, 5, 78
15, 5, 556
15, 5, 630
15, 5, 1121
15, 5, 1465
15, 6, 1
15, 6, 2
15, 6, 3
15, 6, 9
15, 6, 16
15, 6, 68
15, 6, 696
15, 6, 1411
15, 6, 2988
15, 7, 3
15, 7, 5
15, 7, 59
15, 7, 65
15, 7, 221
15, 7, 1771
15, 8, 1
15, 8, 2
15, 8, 3
15, 8, 6
15, 8, 7
15, 8, 9
15, 8, 13
15, 8, 19
15, 8, 25
15, 8, 36
15, 8, 126
15, 8, 153
15, 8, 1899
16, 1, 1
16, 1, 20
16, 1, 29
16, 1, 43
16, 1, 56
16, 1, 251
16, 2, 1
16, 2, 3
16, 2, 11
16, 2, 12
16, 2, 28
16, 2, 42
16, 2, 225
16, 2, 702
16, 2, 782
16, 2, 972
16, 2, 1701
16, 2, 1848
16, 3, 1
16, 3, 4
16, 3, 5
16, 3, 9
16, 3, 15
16, 3, 24
16, 3, 31
16, 3, 63
16, 3, 89
16, 3, 115
16, 3, 153
16, 3, 166
16, 3, 243
16, 3, 297
16, 3, 328
16, 3, 1072
16, 3, 1320
16, 3, 2275
16, 5, 2
16, 5, 4
16, 5, 19
16, 5, 25
16, 5, 49
16, 5, 155
16, 5, 2206
16, 6, 1
16, 6, 2
16, 6, 3
16, 6, 4
16, 6, 8
16, 6, 10
16, 6, 18
16, 6, 19
16, 6, 45
16, 6, 82
16, 6, 127
16, 6, 202
16, 6, 693
16, 6, 985
16, 6, 1210
16, 6, 2888
16, 7, 2
16, 7, 3
16, 7, 4
16, 7, 5
16, 7, 6
16, 7, 8
16, 7, 9
16, 7, 11
16, 7, 24
16, 7, 26
16, 7, 38
16, 7, 84
16, 7, 111
16, 7, 117
16, 7, 122
16, 7, 166
16, 7, 202
16, 7, 212
16, 7, 908
16, 7, 1476
16, 7, 1587
16, 7, 2157
16, 7, 2306
16, 7, 2479
16, 7, 3284
17, 1, 1
17, 1, 3
17, 1, 71
17, 1, 139
17, 1, 265
17, 1, 793
17, 1, 1729
17, 2, 4
17, 2, 20
17, 2, 320
17, 2, 736
17, 2, 2388
17, 3, 4
17, 3, 6
17, 3, 15
17, 3, 18
17, 3, 23
17, 3, 83
17, 3, 359
17, 3, 420
17, 3, 711
17, 3, 723
17, 3, 864
17, 3, 1103
17, 3, 2166
17, 4, 1
17, 4, 6
17, 4, 204
17, 4, 2850
17, 5, 11
17, 5, 21
17, 5, 127
17, 5, 149
17, 5, 469
17, 5, 2019
17, 6, 4
17, 6, 8
17, 6, 12
17, 6, 96
17, 6, 240
17, 6, 512
17, 6, 768
17, 7, 2
17, 7, 5
17, 7, 6
17, 7, 9
17, 7, 12
17, 7, 17
17, 7, 49
17, 7, 168
17, 7, 234
17, 8, 2
17, 8, 3
17, 8, 6
17, 8, 24
17, 8, 30
17, 8, 64
17, 8, 114
17, 8, 123
17, 8, 442
18, 1, 2
18, 1, 6
18, 1, 26
18, 1, 79
18, 1, 91
18, 1, 96
18, 1, 416
18, 1, 554
18, 1, 1910
18, 2, 1
18, 2, 6
18, 2, 9
18, 2, 12
18, 2, 22
18, 2, 30
18, 2, 102
18, 2, 154
18, 2, 600
18, 3, 3
18, 3, 4
18, 3, 5
18, 3, 7
18, 3, 476
18, 3, 572
18, 3, 684
18, 3, 865
18, 3, 1240
18, 3, 1945
18, 4, 9
18, 4, 1529
18, 4, 2477
18, 5, 2
18, 5, 4
18, 5, 5
18, 5, 6
18, 5, 12
18, 5, 13
18, 5, 16
18, 5, 41
18, 5, 213
18, 5, 232
18, 5, 258
18, 5, 905
18, 5, 928
18, 6, 3
18, 6, 6
18, 6, 48
18, 6, 66
18, 6, 68
18, 6, 96
18, 6, 116
18, 7, 3
18, 7, 13
18, 7, 15
18, 7, 25
18, 7, 68
18, 7, 73
18, 7, 147
18, 7, 216
18, 7, 456
18, 7, 2427
18, 8, 1
18, 8, 3
18, 8, 9
18, 8, 97
18, 8, 162
18, 8, 438
18, 8, 615
18, 8, 645
18, 8, 762
18, 8, 1465
18, 8, 1795
18, 8, 1803
19, 1, 6
19, 1, 9
19, 1, 20
19, 1, 43
19, 1, 174
19, 1, 273
19, 1, 428
19, 1, 1388
19, 2, 29
19, 2, 32
19, 2, 59
19, 2, 65
19, 2, 303
19, 2, 1697
19, 3, 1
19, 3, 2
19, 3, 503
19, 3, 806
19, 3, 1182
19, 5, 3
19, 5, 4
19, 5, 5
19, 5, 7
19, 5, 10
19, 5, 12
19, 5, 22
19, 5, 52
19, 5, 65
19, 5, 125
19, 5, 197
19, 5, 267
19, 5, 335
19, 5, 348
19, 5, 412
19, 5, 1666
19, 5, 1705
19, 6, 1
19, 6, 2
19, 6, 19
19, 6, 193
19, 6, 237
19, 6, 1216
19, 6, 1422
19, 7, 5
19, 7, 25
19, 7, 179
19, 7, 238
19, 7, 330
19, 7, 1120
19, 7, 1566
20, 1, 1
20, 1, 219
20, 1, 223
20, 2, 14
20, 2, 18
20, 2, 20
20, 2, 38
20, 2, 108
20, 2, 150
20, 2, 640
20, 3, 1
20, 3, 10
20, 3, 26
20, 3, 30
20, 3, 33
20, 3, 73
20, 3, 80
20, 3, 120
20, 3, 282
20, 3, 331
20, 3, 662
20, 3, 859
20, 3, 2976
20, 3, 3106
20, 4, 1
20, 4, 6
20, 4, 191
20, 4, 468
20, 4, 644
20, 4, 1583
20, 5, 17
20, 6, 2
20, 6, 4
20, 6, 32
20, 6, 772
20, 7, 2
20, 7, 4
20, 7, 5
20, 7, 6
20, 7, 22
20, 7, 41
20, 7, 63
20, 7, 184
20, 7, 938
20, 7, 949
20, 7, 1266
20, 7, 1339
20, 8, 1
20, 8, 2
20, 8, 19
20, 8, 64
20, 8, 112
20, 8, 366
20, 8, 526
21, 1, 1
21, 1, 2
21, 1, 7
21, 1, 24
21, 1, 31
21, 1, 60
21, 1, 230
21, 1, 307
21, 1, 750
21, 1, 1131
21, 1, 1665
21, 1, 1827
21, 2, 1
21, 2, 2
21, 2, 3
21, 2, 4
21, 2, 12
21, 2, 17
21, 2, 38
21, 2, 54
21, 2, 56
21, 2, 123
