1;0
2;2
3;1
4;0
5;4
6;2
7;3
8;1
9;0
10;6
11;3
12;2
13;180
14;4
15;1
16;0
17;8
18;4
19;39
20;2
21;12
22;42
23;5
24;1
25;0
26;10
27;5
28;24
29;1820
30;2
31;273
32;3
33;4
34;6
35;1
36;0
37;12
38;6
39;4
40;3
41;320
42;2
43;531
44;30
45;24
46;3588
47;7
48;1
49;0
50;14
51;7
52;90
53;9100
54;66
55;12
56;2
57;20
58;2574
59;69
60;4
61;226153980
62;8
63;1
64;0
65;16
66;8
67;5967
68;4
69;936
70;30
71;413
72;2
73;267000
74;430
75;3
76;6630
77;40
78;6
79;9
80;1
81;0
82;18
83;9
84;6
85;30996
86;1122
87;3
88;21
89;53000
90;2
91;165
92;120
93;1260
94;221064
95;4
96;5
97;6377352
98;10
99;1
100;0
101;20
102;10
103;22419
104;5
105;4
106;3115890
107;93
108;130
109;15140424455100
110;2
111;28
112;12
113;113296
114;96
115;105
116;910
117;60
118;28254
119;11
120;1
121;0
122;22
123;11
124;414960
125;83204
126;40
127;419775
128;51
129;1484
130;570
131;927
132;2
133;224460
134;12606
135;21
136;3
137;519712
138;4
139;6578829
140;6
141;8
142;12
143;1
144;0
145;24
146;12
147;8
148;6
149;2113761020
150;4
151;140634693
152;3
153;176
154;1716
155;20
156;2
157;3726964292220
158;616
159;105
160;57
161;928
162;1540
163;5019135
164;160
165;84
166;132015642
167;13
168;1
169;0
170;26
171;13
172;1848942
173;190060
174;110
175;153
176;15
177;4692
178;120
179;313191
180;12
181;183567298683461940
182;2
183;36
184;1794
185;680
186;550
187;123
188;336
189;4
190;3774
191;650783
192;7
193;448036604040
194;14
195;1
196;0
197;28
198;14
199;1153080099
200;7
201;36332
202;1388322
203;4
204;350
205;2772
206;4148
207;80
208;45
209;3220
210;2
211;19162705353
212;4550
213;13320
214;47533775646
215;3
216;33
217;260952
218;8534
219;5
220;6
221;112
222;10
223;15
224;1
225;0
226;30
227;15
228;10
229;386460
230;6
231;5
232;1287
233;70255304
234;340
235;3
236;36570
237;14820
238;756
239;400729
240;2
241;649641205044600
242;1260
243;4505
244;113076990
245;3312
246;5662
247;5427
248;4
249;542076
250;2496966
251;231957
252;8
253;202604220
254;16
255;1
256;0
257;32
258;16
259;52644
260;8
261;11891880
262;6485718
263;8579
264;4
265;4529712
266;42
267;147
268;291440214
269;820
270;322
271;7044978537
272;2
273;44
274;239190
275;12
276;468
277;9562401173878027020
278;150
279;91
280;15
281;134951575480
282;140
283;8219541
284;1437240
285;144
286;33222
287;17
288;1
289;0
290;34
291;17
292;133500
293;719780
294;280
295;117900
296;215
297;2820
298;19433479650
299;24
300;78
301;339113108232
302;246092
303;145
304;3315
305;28
306;2
307;5052633
308;20
309;3652365444
310;48204
311;957397
312;3
313;1819380158564160
314;22150
315;4
316;720
317;13967198980
318;6
319;722361
320;9
321;12
322;18
323;1
324;0
325;36
326;18
327;12
328;9
329;131016
330;6
331;153109862634573
332;738
333;4
334;3491219999244
335;33
336;3
337;112422913565764752
338;6214
339;5321
340;15498
341;575460
342;2
343;7050459
344;561
345;364
346;930
347;34443
348;84
349;9081060
350;24
351;3332
352;4137
353;540608704
354;13716
355;50676
356;26500
357;180
358;9332532726
359;19
360;1
361;0
362;38
363;19
364;259710
365;1251796
366;47458
367;992835687
368;60
369;437120
370;11118
371;88
372;630
373;2712540
374;174
375;781
376;110532
377;12
378;450
379;664744650125541
380;2
381;52
382;8442054600
383;959
384;245
385;4884
386;5678
387;177
388;3188676
389;166660
390;4
391;371133
392;5
393;2342444
394;15722685507826110
395;8
396;10
397;42094239791738433660
398;20
399;1
400;0
401;40
402;20
403;33369
404;10
405;8
406;2951352
407;132
408;5
409;1238789998647218582160
410;4
411;2453
412;5100950232
413;5580
414;1196
415;903849
416;255
417;4178268
418;1656
419;13198911
420;2
421;189073995951839020880499780706260
422;341850
423;224
424;1557945
425;6968
426;4300
427;3
428;89466
429;73584
430;138030
431;7300423
432;65
433;5025068784834899736
434;6
435;7
436;7570212227550
437;220
438;14
439;21
440;1
441;0
442;42
443;21
444;14
445;2060604
446;5216512
447;7
448;6
449;3388393513402120
450;924
451;2188257
452;56648
453;77700
454;793909098494766
455;3
456;48
457;326662411570389853632
458;1070
459;23331
460;118230
461;55067617520620
462;2
463;11502891625161
464;455
465;736
466;43466808
467;75225
468;30
469;6336
470;78
471;361188
472;14127
473;4
474;8890
475;2652
476;1320
477;401910600
478;73974475657896
479;136591
480;11
481;84769117080
482;22
483;1
484;0
485;44
486;22
487;2352088722477
488;11
489;343350596
490;46968
491;4225374483
492;1342
493;42140131020
494;3286
495;4
496;207480
497;53912
498;8056
499;201
500;41602
501;502288218432
502;171046278
503;1099
504;20
505;36
506;2
507;60
508;1985797689600
509;13882400040814700
510;12
511;185290497
512;29427
513;608020
514;204
515;767
516;742
517;25990786260
518;104
519;651925
520;285
521;1444066532654320
522;858
523;3577314675
524;9835470
525;264
526;3665019757324295532
527;23
528;1
529;0
530;46
531;23
532;112230
533;3242540
534;159194
535;69987
536;6303
537;8300492
538;411129654
539;171
540;5124
541;159395869721270110077187138775196900
542;184408
543;28724
544;105
545;84
546;30
547;6848699678673
548;259856
549;75384660
550;1303974
551;357
552;2
553;26562217704
554;2581279330
555;77
556;510275358434250
557;1180
558;336
559;21425556
560;3
561;22072
562;9319728
563;2871
564;4
565;18311501103948
566;4018758
567;85
568;6
569;702635588524014320
570;8
571;7579818350628982587
572;12
573;16
574;24
575;1
576;0
577;48
578;24
579;16
580;12
581;6308974548
582;8
583;349116
584;6
585;1376
586;1399069112058008310
587;78717
588;4
589;1706811823063746000
590;238
591;6815
592;3
593;29629176560
594;45064
595;759
596;1056880510
597;18961078500
598;64380
599;1008658133851
600;2
601;1586878942101888360258625080
602;28
603;1989
604;243037569063951720
605;37820
606;1713750
607;6659640783
608;111
609;24544
610;418005846
611;9585
612;88
613;18741545784831997880308784340
614;14055888354
615;5
616;858
617;135413180018248
618;406
619;20788566180548739
620;10
621;312
622;553504812
623;25
624;1
625;0
626;50
627;25
628;1863482146110
629;4914100
630;10
631;1949129537575151036427
632;308
633;17519124
634;345992039259400361250
635;5
636;139020
637;56233877040
638;1674
639;958160
640;41097
641;103066257550962737720
642;228
643;78436933185
644;464
645;40320
646;12
647;4725053
648;770
649;44104892095380
650;2
651;68
652;321626301297510
653;410896226494013260
654;348634
655;28824684
656;80
657;89000
658;66
659;231
660;42
661;638728478116949861246791167518480580
662;66775950
663;4
664;66007821
665;532
666;1060380
667;4147668
668;2184
669;550013492618436
670;223734
671;2263
672;13
673;183696788896587421699032600
674;26
675;1
676;0
677;52
678;26
679;682818291
680;13
681;411679015748
682;45870
683;6507459
684;2210
685;3652413145693884
686;414260228
687;6308
688;924471
689;4
690;56
691;1184549173291009383
692;95030
693;9360
694;1472148590903997672114
695;1276
696;55
697;1320
698;1968214
699;85899
700;309672
701;10485980
702;2
703;43719
704;2985
705;8932
706;1302
707;95
708;2346
709;25003993164540
710;48
711;3
712;60
713;197976
714;154
715;2829
716;1312336060110
717;261360
718;333391496474140716
719;15047276489
720;6
721;693898530122112
722;841812
723;9
724;91783649341730970
725;364
726;18
727;27
728;1
729;0
730;54
731;27
732;18
733;7213860
734;383656
735;9
736;897
737;9318468
738;6
739;3605564376516452758671
740;340
741;270108
742;9658380
743;26195
744;275
745;467820
746;2243216519470
747;3
748;206886
749;39631020176
750;93122
751;266136970677206024456793
752;168
753;11243313484
754;30480930
755;44
756;2
757;136299971388
758;15035694
759;20
760;1887
761;46400
762;230
763;26055780
764;5853142302000
765;10332
766;5272795728865625208
767;1127
768;679
769;19320788325040337217824455505160
770;4
771;107651137
772;224018302020
773;129748968980
774;374
775;165984
776;7
777;8
778;213839942395674
779;422259
780;14
781;2419140
782;28
783;1
784;0
785;56
786;28
787;1234262007
788;14
789;573768548496
790;235389096
791;8
792;7
793;156
794;64884310
795;235
796;18756227493635055480
797;43276943002540
798;4
799;15
800;693
801;17666702000
802;10434330
803;255
804;18166
805;53392104
806;217202
807;1824923
808;694161
809;13235458622462202510640
810;962
811;48531117622921197
812;2
813;76
814;147454999410
815;5487
816;175
817;12
818;1430
819;55
820;1386
821;314136625452886403879740
822;258
823;8197527430497636651
824;2074
825;1692
826;7732694382
827;31317
828;40
829;16665383182260
830;5082
831;339948
832;29205
833;328416
834;226897244
835;1188258591
836;1610
837;420
838;1454762046
839;29
840;1
841;0
842;58
843;29
844;5334022845973817148450
845;10304396
846;73688
847;281520
848;2275
849;51536656330476
850;84
851;288585
852;6660
853;7377009103065498851032020
854;44290
855;104
856;23766887823
857;4502963741200
858;24
859;70246877103894937291269
860;132
861;18457740
862;12194296994921665128
863;630565199
864;16005
865;8251660923733224
866;1442
867;2385
868;130476
869;2041898807200
870;2
871;658794555
872;4267
873;2125784
874;126
875;4061
876;370
877;3933131148
878;314356
879;3617295
880;3
881;761624136944072910800
882;660
883;1173754162936357802169
884;56
885;4
886;260148796464024194850378
887;15755
888;5
889;443786188413453504
890;6
891;133
892;3360
893;203842100
894;10
895;12
896;15
897;20
898;30
899;1
900;0
901;60
902;30
903;20
904;15
905;12
906;10
907;4111488857741309517
908;3390
909;2680
910;6
911;12319363142953
912;5
913;17068312251564
914;2069410
915;4
916;193230
917;27197820
918;136010
919;147834442396536759781499589
920;3
921;83104627139412
922;11579506138834350
923;21
924;380
925;51156
926;10008472361032
927;7473
928;25229061
929;433896111669844912840
930;2
931;218975640
932;35127652
933;2464
934;99294
935;45
936;170
937;15701968936415353889062192632
938;560
939;4004
940;138
941;34845956052079180
942;3458
943;24
944;18285
945;8964
946;1470417148788
947;439004487
948;7410
949;19789181711517243032971740
950;6570
951;7270445
952;378
953;488830275367615376
954;1038630
955;67800900
956;2482564242480
957;480
958;541572514048560
959;31
960;1
961;0
962;62
963;31
964;324820602522300
965;14374204
966;1850
967;149518887194649693
968;630
969;436540
970;6915917802
971;400496058813
972;316368130
973;28956
974;15662987185124
975;40
976;56538495
977;3481871275306470280
978;3784
979;11520
980;1656
981;5046808151700
982;282
983;9061
984;2831
985;10608
986;1570
987;12
988;462879684
989;17497618534396
990;28
991;12055735790331359447442538767
992;2
993;84
994;36
995;280120
996;271038
997;456624468
998;31150410
999;3248924
1000;1248483
1001;33532
1002;6535248
1003;285
1004;852416459730
1005;93059568
1006;445346140255574921748
1007;15
1008;4
1009;18360
1010;106846
1011;265
1012;101302110
1013;9713562669309460
1014;146246
1015;11076
1016;8
1017;90965584992
1018;475005498176334
1019;190776436539
1020;16
1021;6219237759214762827187409503019432615976684540
1022;32
1023;1
1024;0
1025;64
1026;32
1027;4154868
1028;16
1029;3035706895884
1030;27553987434
1031;20297537082877
1032;8
1033;2172772383489805842331071281808456
1034;494
1035;35
1036;26322
1037;270480776020
1038;478126
1039;15300674275156671864306921
1040;4
1041;23893687943492
1042;40350
1043;17864
1044;5945940
1045;14112
1046;123277842162
1047;4228
1048;3242859
1049;145754861076386671221320
1050;270
1051;29469722410666558657086507
1052;1193579112
1053;20
1054;103358645005416
1055;52
1056;2
1057;7370840200132992
1058;4053146
1059;183868081
1060;2264856
1061;5243626382156167474921782674260
1062;9418
1063;53531527412685
1064;21
1065;2533160
1066;722738781870
1067;3
1068;353094
1069;22722526912283010072320240710785462723519145740
1070;90138
1071;880
1072;145720107
1073;125669360
1074;106476
1075;5150412729
1076;410
1077;716760
1078;6
1079;5497325
1080;161
1081;8918122218728007648
1082;96851106538
1083;11
1084;817041270290926993200
1085;544
1086;22
1087;33
1088;1
1089;0
1090;66
1091;33
1092;22
1093;19639620
1094;450438047467914
1095;11
1096;119595
1097;26678547908792
1098;3564
1099;48057545715
1100;6
1101;732732
1102;342882
1103;70645611145
1104;234
1105;48828432
1106;152
1107;218295
1108;4781200586939013510
1109;22362336179089374248695940740
1110;60
1111;3
1112;75
1113;21056
1114;2238329289963186402088628832570
1115;136565
1116;138320
1117;2629972211566463612149241455626172190220
1118;126
1119;946364
1120;3765
1121;4539397558620
1122;2
1123;492571123214799
1124;67475787740
1125;51600291864
1126;2718
1127;1645
1128;70
1129;1680
1130;11362
1131;10948
1132;1136549486236362
1133;15300
1134;10752040
1135;315073619505
1136;718620
1137;19290626292
1138;7209251214
1139;4
1140;72
1141;30693385322765657197397208
1142;26828010
1143;139925
1144;16611
1145;92648
1146;101840
1147;278945403
1148;4896
1149;212624
1150;34925592
1151;1942607807
1152;17
1153;618516849717028248841100388607776
1154;34
1155;1
1156;0
1157;68
1158;34
1159;49028938575180
1160;17
1161;562121440972
1162;663462
1163;36956541
1164;4930
1165;513380346877228788
1166;19340870
1167;10943
1168;66750
1169;5388491828064
1170;190
1171;1527430263
1172;359890
1173;4
1174;136367209121366140674774
1175;12901
1176;140
1177;276383546065778460
1178;1736
1179;309
1180;58950
1181;8724388547388468773672620
1182;792682
1183;3796401
1184;795285
1185;1203200
1186;183522
1187;1134743775
1188;1410
1189;4167372038262395220808020
1190;2
1191;92
1192;9716739825
1193;42328623757159480
1194;626476750
1195;134516232
1196;12
1197;74820
1198;121525492983646316460
1199;14375599
1200;39
1201;3578536376412875571438541467679723838177648640
1202;312
1203;12521
1204;169556554116
1205;206668
1206;4202
1207;33387
1208;123046
1209;1640156
1210;43099524
1211;5
1212;365980
1213;286231896207756
1214;2099470260104
1215;7
1216;191603685
1217;43761444552128
1218;10
1219;767914700295135
1220;14
1221;612
1222;221249524122
1223;35
1224;1
1225;0
1226;70
1227;35
1228;447305971699506
1229;26346740
1230;14
1231;58479034523501522751177
1232;10
1233;2107630689984
1234;16691023073856
1235;7
1236;1826182722
1237;66755254524262858038831090292970460
1238;25650
1239;5
1240;24102
1241;65610751710320
1242;11780
1243;4875
1244;16164576060360
1245;213528
1246;12575431287288
1247;26313
1248;159
1249;4827005428364886233636226185917486870412640
1250;4303140814
1251;2192943
1252;909690079282080
1253;78320
1254;10234
1255;878846634708
1256;11075
1257;2860
1258;741449754
1259;3139843281069
1260;2
1261;3425609167948170805090878900
1262;1741204708
1263;4004
1264;360
1265;5820
1266;14986708
1267;17573127
1268;6983599490
1269;96264
1270;16326743118
1271;920
1272;3
1273;5141646215851476
1274;1515720
1275;140
1276;9319742702580
1277;1168093368310765922740
1278;4
1279;78940478828277833993575041
1280;1449
1281;22081748
1282;95247138
1283;51551261505
1284;6
1285;4297895572464941510177100
1286;707264778
1287;8
1288;9
1289;5017739558355166143865161400
1290;12
1291;19742774580291798609489951267
1292;18
1293;24
1294;36
1295;1
1296;0
1297;72
1298;36
1299;24
1300;18
1301;2618681900
1302;12
1303;1012726314518934688771461
1304;9
1305;8
1306;5379012634001634472555250670
1307;5414517
1308;6
1309;22199221738044
1310;3456382
1311;5353
1312;1467
1313;20944
1314;4
1315;24474351
1316;65508
1317;1034509930681500
1318;313836679699540895794554
1319;33401011
1320;3
1321;157213220905969449559233656682503745171415200
1322;49015342
1323;100360
1324;426501271855353724503844374810
1325;1820
1326;70
1327;1785
1328;369
1329;19328835950934116
1330;34182
1331;2730378110727
1332;2
1333;9042016684140
1334;86408256
1335;1235
1336;1745609999622
1337;37397272
1338;473194
1339;4104
1340;19932
1341;36359143548676345320
1342;30
1343;10591
1344;165
1345;132
1346;9282362
1347;164753
