1,5
470,1074XE1
471,6731887
472,411218E
473,7082177
474,95X061
475,9X8807
476,611261
477,E781545
478,42E211
479,4071497
47X,20XE81E
47E,16E8E17
480,71E881
481,3721565
482,EX180E
483,1943947
484,1EE0671
485,E10157
486,989621
487,E829217
488,857621
489,20XE0X7
48X,1617E71
48E,21E22985
490,15991
491,5115E25
492,2X8X11
493,10423187
494,1145541
495,2679XX7
496,2649EX1
497,446275
498,868761
499,X52377
49X,86495XE
49E,656E595
4X0,396201
4X1,230XE8X5
4X2,9X881E
4X3,123X267
4X4,43E531
4X5,EE75E27
4X6,1571461
4X7,933267
4X8,1263281
4X9,638217
4XX,2X3E
4XE,4E2335
4E0,850451
4E1,17E0E645
4E2,471E161
4E3,178E217
4E4,332E601
4E5,1064947
4E6,14X64E1
4E7,EE4577
4E8,1521821
4E9,4477157
4EX,89EX5E
4EE,2E77245
500,17X401
501,121E5E5
502,23159E
503,1230827
504,1X761
505,9427945
506,1449221
507,20X53565
508,7444X1
509,1X151X7
50X,253889E
50E,49X4X87
510,2014921
511,1902207
512,187730E
513,4141X27
514,5XE001
515,30E9407
516,9339361
517,13298387
518,8112E1
519,12303E7
51X,62652E
51E,1E25945
520,6E121
521,8X7735
522,5690631
523,2389617
524,15E2E31
525,5888615
526,1266751
527,562565
528,1270E701
529,X4767
52X,3X0X1E
52E,1894055
530,2E3091
531,E7X5E97
532,174X82E
533,7460X7
534,626XE61
535,8E0X217
536,420E7E1
537,6306627
538,17978X1
539,4635417
53X,110366E
53E,1975E347
540,80E141
541,4129277
542,1XXE2E
543,X57247
544,3X6X91
545,17994187
546,2X76261
547,1732487
548,72X901
549,35X4067
54X,136491
54E,XX067X5
550,95371
551,3401825
552,327X3E
553,2759E77
554,5402981
555,2254855
556,50248E1
557,3628157
558,1226E531
559,49475E7
55X,19X828E
55E,7548E87
560,210801
561,X504055
562,6205131
563,9E921E7
564,1289351
565,E92X315
566,3094XE1
567,127X3X5
568,3490081
569,3698217
56X,73637E
56E,9366957
570,101771
571,1453597
572,359X18E
573,8971057
574,42X261
575,1X9XX5E5
576,6X3X831
577,52070E7
578,7382X71
579,3285467
57X,17120E1
57E,6671685
580,E58941
581,144X145
582,7E9X0E
583,24177717
584,953671
585,2981047
586,4X94611
587,1161125
588,13819361
589,496447
58X,282615E
58E,3408X97
590,35261
591,200E725
592,23X037E
593,1121787
594,84EX801
595,8952007
596,222E091
597,15391E27
598,5973361
599,92EE4X7
59X,25EX61E
59E,6X83245
5X0,7298X1
5X1,25XX4885
5X2,1098971
5X3,1222167
5X4,1355911
5X5,2097835
5X6,1E601
5X7,4X66955
5X8,5E3E841
5X9,2287E227
5XX,15X27E1
5XE,7210765
5E0,315211
5E1,28110X95
5E2,123EE
5E3,470077
5E4,5172721
5E5,E297545
5E6,4131491
5E7,2154805
5E8,808131
5E9,44408X7
5EX,4473511
5EE,E055X95
600,8X1601
601,3X8795
602,419X6E
603,281E037
604,22E1451
605,2534315
606,1128171
607,3031E75
608,X37EX61
609,11599277
60X,7461X1
60E,2198885
610,2471XE1
611,3891665
612,321910E
613,1E21E67
614,192X741
615,3263055
616,X62E01
617,2183735
618,13055E1
619,499557
61X,E00X2X1
61E,379X777
620,159941
621,3976945
622,13EX311
623,1XE3117
624,80XX651
625,19088X27
626,3105EE1
627,5601295
628,7X99141
629,301449E7
62X,2E4750E
62E,109606E5
630,93561
631,43EX527
632,163238E
633,9172787
634,16234X1
635,12605465
636,5E79351
637,270EX435
638,70X58E1
639,1663047
63X,59683E
63E,4698207
640,292581
641,8819E17
642,48675E
643,2E16E87
644,1E35X91
645,E10315
646,54991
647,11024125
648,7503381
649,76E3577
64X,2577E9E
64E,133665X7
650,422771
651,4E86007
652,EX925E
653,311317
654,1875341
655,8610695
656,4E5791
657,1120595
658,2EX6551
659,7687
65X,134108E
65E,860X145
660,1263E01
661,5344XX5
662,85XE2EE
663,4847637
664,11E83X71
665,1630X457
666,2803X61
667,22048715
668,1888501
669,13XE4X7
66X,164804E
66E,57E2467
670,19491
671,40X8745
672,5887E
673,306X2207
674,8EXE501
675,7117E47
676,3547231
677,53E9E95
678,61892E1
679,185E6E77
67X,186247E
67E,1216XE95
680,394541
681,4X05705
682,E8975E
683,6179317
684,1981351
685,10583027
686,39746E1
687,226911E5
688,E18E21
689,10459E17
68X,616588E
68E,263E305
690,2440461
691,25X61385
692,1288591
693,2311167
694,2888301
695,274E195
696,8203421
697,85005E5
698,138EE51
699,EE56XX7
69X,811X7XE
69E,196134E5
6X0,38E321
6X1,3850EX65
6X2,1124131
6X3,27X26E7
6X4,26E26E1
6X5,201E0755
6X6,E246X01
6X7,7588X27
6X8,10586941
6X9,2426967
6XX,57E12E
6XE,537637
6E0,13X951
6E1,1X41E355
6E2,33E72EE
6E3,13349XX7
6E4,13873881
6E5,28926657
6E6,4801X51
6E7,2E4509E7
6E8,9608991
6E9,2453737
6EX,116XEE3E
6EE,5384685
700,78X901
701,26844XX5
702,3263EE
703,13E26657
704,37EE661
705,466970X5
706,1538901
707,5556415
708,13489261
709,13E39777
70X,1572197E
70E,114495
710,XX9671
711,249E437
712,341811E
713,8215007
714,1843681
715,993005
716,226301
717,11X047X5
718,2863X311
719,10642827
71X,41633E
71E,3612X865
720,873X1
721,13XX935
722,8086831
723,2882747
724,1891361
725,20X71115
726,586E51
727,58XE4E5
728,2E66901
729,4019E87
72X,380707E
72E,10457105
730,1569791
731,12589135
732,80E0E5E
733,17E53607
734,23840X21
735,13731745
736,3366961
737,X316915
738,7483E31
739,100XX277
73X,39E1151
73E,111627
740,2429141
741,363XX65
742,434986E
743,2192217
744,4376881
745,9799717
746,9E6531
747,4250187
748,129X0061
749,X9085E7
74X,10845E
74E,3944XX5
750,4179071
751,305057E7
752,E0929E
753,E119X7
754,11288381
755,21EXX5X5
756,106502E1
757,19416257
758,828421
759,E679777
75X,292EEXE
75E,2XX9415
760,3895461
761,9E83E5
762,60544XE
763,879X1E7
764,10X30711
765,3352805
766,861X031
767,3975985
768,3787801
769,2846347
76X,3541EEE
76E,34206X7
770,2287XE1
771,7506615
772,847709E
773,8967567
774,504E61
775,4706707
776,21163361
777,6E35727
778,49E181
779,X897627
77X,405039E
77E,13139535
780,X93X41
781,11431135
782,3X88201
783,7092577
784,3047E1
785,E16E605
786,137591X1
787,1635595
788,27X10X1
789,2569597
78X,1386991
78E,437X5E5
790,711861
791,177311E5
792,4128521
793,5E4X137
794,2380201
795,2X8X9225
796,70E3751
797,211376X7
798,688X461
799,1XX2XX77
79X,364399E
79E,986395
7X0,104221
7X1,725X347
7X2,280X111
7X3,523557
7X4,13E7X491
7X5,219X8EX5
7X6,94X61
7X7,20418695
7X8,207X01
7X9,5348X97
7XX,4E7XE8E
7XE,8546865
7E0,3X71461
7E1,6440835
7E2,104205EE
7E3,28692317
7E4,65480X1
7E5,183X15
7E6,8566141
7E7,13809E5
7E8,169271
7E9,23309047
7EX,577788E
7EE,77406X7
800,67401
801,12429617
802,84183XE
803,2X26167
804,2XE551
805,69326X7
806,5419241
807,2297387
808,X64561
809,1909X277
80X,4149X7E
80E,6027845
810,3E05X1
811,17250E15
812,3X4359E
813,10254487
814,1495141
815,1574X87
816,1274461
817,720E965
818,6915411
819,2X01007
81X,741658E
81E,16E03E17
820,1364EX1
821,12805115
822,60E3E
823,11284817
824,X1X861
825,X403X85
826,17E70EE1
827,34X4X65
828,6567X01
829,4243327
82X,1539X71E
82E,12959717
830,1XE7691
831,18787
832,1862411
833,2E412557
834,14074921
835,53837935
836,1E3E611
837,888X887
838,X140991
839,8864677
83X,3447E9E
83E,92233X5
840,60E01
841,E3X90X5
842,6256011
843,101E0157
844,92EX321
845,17662825
846,13233301
847,73462915
848,10E60061
849,3X558917
84X,77432EE
84E,12X82E45
850,2E0X1
851,156X1605
852,3E1X13E
853,51221X7
854,1348801
855,4154367
856,11E2051
857,9050965
858,885X801
859,19830607
85X,1503X07E
85E,64XXE5
860,208XE01
861,11E18E95
862,X842E3E
863,62388E7
864,286191
865,21676477
866,2178X21
867,5121417
868,1952501
869,1067EE47
86X,7882XE1
86E,37328E7
870,XX7211
871,12728615
872,555E1E
873,11130897
874,10378X1
875,38E46287
876,11467391
877,16E19395
878,2448431
879,3639X57
87X,46578E1
87E,36167495
880,3073601
881,4430437
882,110233E
883,3543347
884,341EE91
885,7534377
886,3107381
887,9658E47
888,1X06X81
889,416E007
88X,3101041
88E,32818357
890,X53661
891,42E1E37
892,970749E
893,42X04347
894,412381
895,1XX5XX37
896,86807X1
897,163474E7
898,5241321
899,14X094X7
89X,40E28E
89E,5058855
8X0,308241
8X1,13157X5
8X2,3X9971
8X3,4EE92X7
8X4,2177E411
8X5,2072957
8X6,501X01
8X7,6689977
8X8,70X8541
8X9,37950667
8XX,1591909E
8XE,1X2X8107
8E0,280XX1
8E1,14435657
8E2,1676X7E
8E3,43X6317
8E4,2975221
8E5,3EE50035
8E6,91319X1
8E7,199E3XE5
8E8,42X36E1
8E9,215X4387
8EX,29017E
8EE,3930E75
900,135301
901,21513X7
902,2E8X21E
903,666817
904,84733E1
905,73175805
906,4870071
907,2406845
908,771561
909,9549147
90X,55996E
90E,384E54X7
910,470081
911,XX76995
912,143193E
913,7EE0657
914,17380401
915,58145E35
916,875X791
917,1240X015
918,502E111
919,125843E7
91X,173E25E
91E,2128E847
920,3860321
921,36426597
922,2X63331
923,1841347
924,2660791
925,98X9E37
