1,1
2,0
3,1
4,1
5,3
6,0
7,5
8,2
9,4
X,0
E,9
10,1
11,E
12,0
13,3
14,4
15,13
16,0
17,15
18,3
19,5
1X,0
1E,19
20,2
21,14
22,0
23,10
24,5
25,23
26,0
27,25
28,8
29,9
2X,0
2E,13
30,4
31,2E
32,0
33,E
34,6
35,33
36,0
37,35
38,9
39,10
3X,0
3E,39
40,4
41,30
42,0
43,13
44,E
45,43
46,0
47,23
48,X
49,15
4X,0
4E,49
50,3
51,4E
52,0
53,18
54,14
55,29
56,0
57,55
58,13
59,19
5X,0
5E,59
60,8
61,5E
62,0
63,14
64,15
65,39
66,0
67,65
68,10
69,30
6X,0
6E,69
70,5
71,39
72,0
73,23
74,16
75,73
76,0
77,47
78,19
79,25
7X,0
7E,43
80,8
81,7E
82,0
83,30
84,14
85,83
86,0
87,85
88,1X
89,13
8X,0
8E,89
90,10
91,8E
92,0
93,2E
94,18
95,93
96,0
97,53
98,23
99,38
9X,0
9E,63
X0,6
X1,84
X2,0
X3,33
X4,25
X5,68
X6,0
X7,X5
X8,28
X9,35
XX,0
XE,X9
E0,9
E1,71
E2,0
E3,30
E4,26
E5,E3
E6,0
E7,E5
E8,13
E9,39
EX,0
EE,83
100,14
101,69
102,0
103,30
104,2E
105,103
106,0
107,105
108,2X
109,50
10X,0
10E,73
110,E
111,10E
112,0
113,43
114,20
115,89
116,0
117,115
118,33
119,23
11X,0
11E,119
120,X
121,100
122,0
123,58
124,35
125,123
126,0
127,68
128,30
129,49
12X,0
12E,129
130,10
131,12E
132,0
133,4E
134,36
135,89
136,0
137,E3
138,39
139,50
13X,0
13E,139
140,14
141,13E
142,0
143,29
144,30
145,143
146,0
147,145
148,28
149,55
14X,0
14E,E3
150,13
151,99
152,0
153,70
154,38
155,109
156,0
157,155
158,43
159,59
15X,0
15E,X3
160,20
161,101
162,0
163,5E
164,23
165,119
166,0
167,165
168,34
169,54
16X,0
16E,169
170,15
171,16E
172,0
173,39
174,46
175,173
176,0
177,E3
178,49
179,65
17X,0
17E,179
180,10
181,17E
182,0
183,90
184,4E
185,90
186,0
187,137
188,4X
189,69
18X,0
18E,189
190,18
191,139
192,0
193,39
194,54
195,193
196,0
197,127
198,29
199,90
19X,0
19E,199
1X0,16
1X1,109
1X2,0
1X3,73
1X4,55
1X5,1X3
1X6,0
1X7,1X5
1X8,50
1X9,47
1XX,0
1XE,100
1E0,19
1E1,1XE
1E2,0
1E3,98
1E4,26
1E5,1E3
1E6,0
1E7,1E5
1E8,59
1E9,43
1EX,0
1EE,143
200,28
201,194
202,0
203,7E
204,5E
205,203
206,0
207,123
208,5X
209,90
20X,0
20E,173
210,14
211,151
212,0
213,83
214,58
215,129
216,0
217,215
218,39
219,85
21X,0
21E,219
220,1X
221,21E
222,0
223,50
224,65
225,223
226,0
227,183
228,40
229,89
22X,0
22E,193
230,30
231,128
232,0
233,8E
234,66
235,169
236,0
237,235
238,69
239,E8
23X,0
23E,143
240,18
241,23E
242,0
243,93
244,39
245,199
246,0
247,190
248,6X
249,53
24X,0
24E,249
250,23
251,24E
252,0
253,E0
254,60
255,253
256,0
257,153
258,73
259,63
25X,0
25E,259
260,20
261,230
262,0
263,84
264,47
265,159
266,0
267,265
268,70
269,110
26X,0
26E,193
270,25
271,26E
272,0
273,68
274,76
275,209
276,0
277,275
278,43
279,X5
27X,0
27E,279
280,28
281,E3
282,0
283,118
284,7E
285,283
286,0
287,223
288,60
289,X9
28X,0
28E,173
290,30
291,28E
292,0
293,71
294,54
295,293
296,0
297,227
298,83
299,90
29X,0
29E,223
2X0,26
2X1,29E
2X2,0
2X3,E3
2X4,85
2X5,1E9
2X6,0
2X7,183
2X8,74
2X9,E5
2XX,0
2XE,2X9
2E0,13
2E1,2XE
2E2,0
2E3,130
2E4,86
2E5,180
2E6,0
2E7,207
2E8,89
2E9,83
2EX,0
2EE,2E9
300,40
301,2EE
302,0
303,69
304,8E
305,259
306,0
307,305
308,46
309,100
30X,0
30E,309
310,2E
311,199
312,0
313,103
314,68
315,313
316,0
317,253
318,93
319,105
31X,0
31E,119
320,2X
321,31E
322,0
323,130
324,53
325,323
326,0
327,325
328,90
329,73
32X,0
32E,329
330,38
331,231
332,0
333,10E
334,96
335,269
336,0
337,1X8
338,63
339,150
33X,0
33E,339
340,20
341,281
342,0
343,89
344,84
345,1E9
346,0
347,345
348,9X
349,115
34X,0
34E,349
350,33
351,299
352,0
353,90
354,98
355,249
356,0
357,355
358,68
359,119
35X,0
35E,359
360,34
361,209
362,0
363,100
364,X5
365,363
366,0
367,257
368,X8
369,150
36X,0
36E,213
370,35
371,299
372,0
373,123
374,56
375,373
376,0
377,375
378,X9
379,68
37X,0
37E,303
380,30
381,344
382,0
383,170
384,71
385,2E9
386,0
387,223
388,XX
389,129
38X,0
38E,230
390,30
391,38E
392,0
393,12E
394,X0
395,229
396,0
397,395
398,E3
399,178
39X,0
39E,323
3X0,36
3X1,281
3X2,0
3X3,89
3X4,E5
3X5,3X3
3X6,0
3X7,317
3X8,50
3X9,E3
3XX,0
3XE,3X9
3E0,39
3E1,239
3E2,0
3E3,130
3E4,E6
3E5,3E3
3E6,0
3E7,3E5
3E8,83
3E9,139
3EX,0
3EE,240
400,54
401,3EE
402,0
403,13E
404,69
405,299
406,0
407,323
408,EX
409,E0
40X,0
40E,409
410,30
411,351
412,0
413,143
414,E8
415,413
416,0
417,169
418,103
419,145
41X,0
41E,419
420,28
421,41E
422,0
423,198
424,105
425,210
426,0
427,425
428,E4
429,E3
42X,0
42E,353
430,50
431,42E
432,0
433,99
434,76
435,433
436,0
437,435
438,73
439,190
43X,0
43E,303
440,38
441,294
442,0
443,109
444,10E
445,379
446,0
447,445
448,10X
449,155
44X,0
44E,273
450,43
451,290
452,0
453,1E0
454,80
455,453
456,0
457,455
458,89
459,X3
45X,0
45E,459
460,60
461,369
462,0
463,101
464,115
465,463
466,0
467,283
468,110
469,1E8
46X,0
46E,469
470,23
471,46E
472,0
473,119
474,116
475,193
476,0
477,3E3
478,119
479,165
47X,0
47E,383
480,34
481,47E
482,0
483,140
484,100
485,483
486,0
487,337
488,76
489,169
48X,0
48E,489
490,58
491,299
492,0
493,16E
494,118
495,3X9
496,0
497,495
498,123
499,130
49X,0
49E,2X3
4X0,46
4X1,409
4X2,0
4X3,173
4X4,68
4X5,4X3
4X6,0
4X7,417
4X8,100
4X9,E3
4XX,0
4XE,353
4E0,49
4E1,4XE
4E2,0
4E3,218
4E4,126
4E5,429
4E6,0
4E7,209
4E8,129
4E9,179
4EX,0
4EE,4E9
500,40
501,361
502,0
503,17E
504,12E
505,300
506,0
507,505
508,92
509,230
50X,0
50E,433
510,4E
511,50E
