0,2
168,26898427266058XX28475278283229836X340152093E
169,4188E14E3594X0X1483E7XX157E244143X565X907664
16X,685675766035398E7487115984247197X88X602283X3
16E,XX236705960X1X710106903E2016E5E02724EXE33X47
170,1567X2080364358407591X198X43E678813E35E16022X
171,244X18786105176E176987218045661783E185X094075
172,39E5EX84646951332306X53E4X8960944530EE92342X3
173,62441741057268X23X7470610E1306E00922857308358
174,X03X16056X1EEX15617E55X059X06784525385454063E
175,142823146739266E7X034064168E372745E764XE848997
176,22300475021E2651141E3602206941X38E20X144189416
177,3658278969585100922276663738790E15184633X161E1
178,588830426E777751X641E06857X5EXE2X4392777EX3607
179,93245810191408527864671293227801E95571XE9E97E8
17X,12EE08852888E83X462X6577E2E0876E4X19299679X1203
17E,203152462X5X390371E4E0292022E32E69E284E5779X9EE
180,33305E0E57273541E82355X513137X9XE80EE2903580002
181,5361E155858572456X1846123336720X66027785E15XX01
182,8692506520E0X787663E9EE7464X30X962126X56271XX03
183,11X3441EXX6765X11145826097984X2E8081526201879804
184,1X5069264076745987X980605041313X56X2794764398607
185,3033E1462E221X3X9933430128197E6X17640EX96605620E
186,4X845X706E98929865210361785XE0X8724689350X432816
187,7XE84EE69XEXE11742544662X478705689XX992274488X25
188,10980XX674X9783E3X7754X046117614340356657828EE63E
189,188793X622996750E2X0994674594119X0X24437X37188464
18X,2963X2909787239031583226EX6XE73214X59XX15E9X87XX3
18E,462E7676EX648E2124390E717308384EE5882319435054347
190,73935947962EE2E155954198717733820X7201EXX32E2022X
191,EX031402949482127X12514X24837012043X2518267E74575
192,17196714X6E04750413X79326963XX39412E0271709XX947X3
193,26E9985514399371691EX2474EE0253X6172X5033346X49158
194,42174369EE2X1E01XX5X5E79E9541377X2X1X774X42592193E
195,691520031367E273577X4205494438E644549078177076XX97
196,XE306371129611754618X1834698507227367830EE96490816
197,15845837426420428X1972388942089686E8E48X9174703E6E1
198,247762725391815X227E405501XE91X1X9706051X1721510307
199,3X3EEXX99635X1X0E098E2918E319X78746955207326854E9E8
19X,62E761602X07633E135833269121705X6219E57254989X60103
19E,X137604X04414520043525E860534E1716874X93080363XEXEE
1X0,1443301XX3248X85E179159233174EE7578X5444560X04250002
1X1,2256X6238368X317E2006831E92084X909370931868X3X63EE01
1X2,369X1642669171X1X3798204303814X46505617620984288EE03
1X3,593500662X3X54E9957X2X362958999172406XX7X7668130EX04
1X4,941316X89510069E7937E03X5994E27617461062084303E9E907
1X5,131481753034X5E9952E61X748731904789867E49E3X9852XE70E
1X6,2055E323E985X667910320XE325068301X5108EE000308928E416
1X7,336X749929EX9065663282967E038534972974E39E41X5257XE25
1X8,54046801278477113735X385E1543164E57X81E29E44E1E84X33E
1X9,8773209X55834776X16866607057E69990X836X67X86972209264
1XX,11E77889E8148028818X24X2661E028428666E8995X0E891X575X3
1XE,1X72XX97X170E4X42EX4XE48712482320575333841896644064847
1E0,306X676599857510E173142E174384E6321EX306176X6315E0022X
1E1,4E2156417E3669E521580377886847283795164259380959E64X75
1E2,7E9001X759002306130E17X6X3E0102269E4E94874X67073X650X3
1E3,10XE15829183690EE34671E627058574XX58X138E12227X11X09E58
1E4,18X815X147536E40547763749544867715383111787092X8587303E
1E5,29972E64191718504802156E004X50300395124X6992EX897680E97
1E6,46834545646X8790X0797923959316X719114360264391761334016
1E7,745X74X98185X421287E92929621671720X655XX9416904389E4EE1
1E8,EE21EX3326346EE209394EE66EE4820239E7994XEX5X61E9X129007
1E9,173807320X7EX541335E92289461629195XX23339927532416E21EE8
1EX,272X271541233040543367283E60XXE1E989X10889113943E504E003
1EE,426632474EX31581879339551402518393780440663890680EE70EEE
200,69945960910646022006X481536340759145X549334X09E005000002
201,E03X8EX820X95E83X79X2216676592396501X98999869X5814E71001
202,15X132948E1E3X58607X50697EE0912E3364793171114X84819E71003
203,24X51E93512X14549E38328E26672X5309E4980X4XX9E86X432E22004
204,3X865268204952E13EE68338X657EE824159553EEEEE4733050X93007
205,636E723E717767461E32E60811032X154E52314X4XX943X14839E500E
206,X23604X79204EX375E297944E75E299790XE868X4XX88E14514888016
207,145X57727438065817X607351086257E12041E818999612E5998681025
208,2281E8013158563E9198X309604018588E13182X72882X20X2E134903E
209,37205373X5946097X982XX4271064217X11737E040658E504089X0X064
20X,59X24E751730E7177E5E915011465X74702X541XE331E971237E1570X3
20E,9502X329010557E369227E928250X0905145900E339789016448E65147
210,132X532X21836530E2882512293973E450174242X27098672880810022X
211,207X8160E193EXE0295X510E55628201552E9E4395XX553743055065375
212,33X9148E135764212026762182X035E5X5472186785E31X26E8611655X3
213,54679630052E6311498507311842E7E73X77010X52498719E28E620X958
214,8854XXEE1887073269XE81529E2331E1240222950XX8E9006255737433E
215,12100852E21E66X43E7748883E76629X8627923X36136841X55251583097
216,1X955742X3X81757665644X1696895E99867E46787023811XE77X8937416
217,30X563959607823EX6119169X9233898629386X60115X453950X3X2EX4E1
218,4E7XEE1879E399975068164E569012963E3E7E5188182065848627035907
219,806462E253EE60173679X7E943E34E72X2134637893204E95994653341E8
21X,11023620E11E339E2872602489X83624921530589554X2563225X90369E03
21E,19088050165E29X0X01X3XX462276E2000366500522802X608033356X20EE
220,2X0XE671077X618008909E093013X544924E95592780X5403X29205X50002
221,4717770122198E60X8XE19E1923E546492863X5979X8X826463053E532101
222,7526717229983120E57EE8EE025339X9651613E6X56991668459745382103
223,1004228734EE60081X26E16E09492925237X05254635679910X8X0848E4204
224,175689X25799231X2982E13XE9726103EX0E6664E49044E37932780X076307
225,275XE0699098832647X9X2XX06EE8X2921896E8X3E05E0908X1E589296X50E
226,42E57X502875X6447570942904722E311E99163333963584475214X0X24816
227,6X546XE9E952696E015X77170E71E95X4166860172X0265515717173793125
228,E14X294X260853E3770E4E441424288E6143X034X6766019610386545E793E
229,15EX29848235E0162786X065E23962629X2XX6636595686727675380818XX64
22X,25131059649675556337955X337EX52E94432466E44112690177902607867X3
22E,3E113X222710656E8E02760425E9479272720E0X5X167E14292323X68955647
230,64244X7E8EX71E05323X4E625979310246E53375525791812X9XE410952022X
231,X33588X1E6E784750141056683767894E9674283E0725095580217E76275875
232,1475X176186X2X37X337E55092133X99744607639430X225686X110083795XX3
233,22X93X443819X683335005X73X4XX66704207E9013380733022X328039X4E758
234,37631EEX548814EE1687EE381062254478668733X768X9586X9843810162563E
235,5X505X4290X5EE824X1805234XE10EXE80874703EXX4E48E710676413E475197
236,95E37X412572148164X4045E5E53353439321237X651X2281EX2EX0240X9X816
237,134441883E6581443E3000982XX444523E9E9593EX53696E790X97443803539E1
