1,1
2,3
3,7
4,9
5,11
6,13
7,19
8,21
9,27
X,29
E,31
10,37
11,41
12,43
13,53
14,57
15,59
16,61
17,63
18,67
19,73
1X,79
1E,83
20,89
21,93
22,97
23,X7
24,X9
25,E1
26,E3
27,E9
28,107
29,113
2X,117
2E,121
30,123
31,139
32,141
33,143
34,149
35,151
36,157
37,163
38,167
39,173
3X,177
3E,179
40,181
41,197
42,199
43,1X3
44,1X9
45,1E7
46,1E9
47,201
48,209
49,213
4X,217
4E,227
50,229
51,233
52,237
53,243
54,251
55,259
56,261
57,267
58,281
59,287
5X,289
5E,293
60,2X1
61,2X7
62,2E1
63,2E7
64,2E9
65,301
66,317
67,327
68,337
69,339
6X,343
6E,347
70,349
71,353
72,367
73,371
74,373
75,381
76,387
77,389
78,391
79,3X1
7X,3X7
7E,401
80,403
81,407
82,413
83,421
84,431
85,433
86,437
87,439
88,447
89,453
8X,457
8E,459
90,463
91,467
92,481
93,487
94,491
95,499
96,4X3
97,4E9
98,503
99,507
9X,509
9E,513
X0,517
X1,519
X2,521
X3,541
X4,549
X5,551
X6,557
X7,569
X8,571
X9,583
XX,587
XE,593
E0,5X1
E1,5E3
E2,603
E3,609
E4,617
E5,619
E6,627
E7,629
E8,633
E9,651
EX,653
EE,657
100,659
101,661
102,679
103,681
104,693
105,697
106,699
107,6X7
108,6X9
109,6E1
10X,701
10E,703
110,711
111,713
112,719
113,727
114,729
115,739
116,741
117,767
118,771
119,773
11X,779
11E,781
120,783
121,791
122,797
123,7E7
124,803
125,813
126,823
127,827
128,831
129,839
12X,841
12E,843
130,849
131,857
132,867
133,869
134,879
135,881
136,883
137,891
138,893
139,8X3
13X,8X9
13E,8E1
140,8E7
141,907
142,911
143,923
144,929
145,937
146,951
147,959
148,961
149,977
14X,979
14E,983
150,989
151,9X1
152,9X3
153,9E7
154,X01
155,X13
156,X17
157,X27
158,X29
159,X39
15X,X43
15E,X47
160,X49
161,X51
162,X53
163,X67
164,X79
165,X87
166,X89
167,XX3
168,XX7
169,XE3
16X,XE7
16E,E01
170,E03
171,E11
172,E13
173,E23
174,E47
175,E49
176,E51
177,E63
178,E67
179,E77
17X,E91
17E,E99
180,EX1
181,EX7
182,EE7
183,1003
184,1009
185,1019
186,1031
187,1033
