1,1
2,1
3,2
4,1
5,2
6,1
7,2
8,1
9,6
10,1
11,8
12,3
13,2
14,1
15,2
16,1
17,2
18,1
19,2
20,1
21,4892
22,47
23,4
24,1
25,10
26,5
27,2
28,1
29,2
30,1
31,44
32,7
33,2
34,1
35,2
36,1
37,4
38,1
39,2
40,9
41,12
42,11
43,2
44,1
45,2
46,1
47,2
48,3
49,4
50,1
51,4
52,367
53,4
54,5
55,2
56,1
57,2
58,1
59,12
60,1
61,12
62,4891
63,2
64,1
65,46
66,1
67,2
68,3
69,2
70,3
71,4
72,3
73,2
74,9
75,6
76,1
77,4
78,1
79,4
80,1
81,4
82,27
83,2
84,1
85,2
86,1
87,6
88,1
89,2
90,1
91,4
92,43
93,6
94,1
95,6
96,3
97,4
98,1
99,2
100,3
101,56
102,3
103,30
104,1
105,2
106,1
107,4
108,3
109,2
110,3
111,4
112,3
113,2
114,5
115,2
116,1
117,2
118,1
119,8
120,1
121,16
122,11
123,2
124,5
125,10
126,3
127,4
128,1
129,18
130,1
131,12
132,19
133,2
134,1
135,10
136,3
137,2
138,5
139,12
140,1
141,8
142,3
143,2
144,1
145,2
146,3
147,2
148,1
149,18
150,1
151,24
152,3
153,2
154,1
155,366
156,1
157,2
158,3
159,2
160,1
161,4
162,7
163,4
164,1
165,2
166,17
167,2
168,1
169,4
170,1
171,12
172,11
173,2
174,1
175,2
176,11
177,6
178,3
179,2
180,23
181,4
182,11
183,4
184,9
185,4890
186,1
187,4
188,1
189,2
190,1
191,24
192,3
193,2
194,45
195,14
196,1
197,6
198,1
199,2
200,1
201,8
202,3
203,2
204,5
205,274
206,1
207,10
208,5
209,2
210,3
211,24
212,3
213,2
214,1
215,2
216,1
217,2
218,1
219,6
220,1
221,8
222,3
223,2
224,5
225,6
226,1
227,2
228,1
229,8
230,3
231,4
232,7
233,6
234,1
235,2
236,3
237,2
238,5
239,4
240,1
241,20
242,3
243,44
244,9
245,26
246,7
247,16
248,1
249,2
250,3
251,220
252,3
253,2
254,1
255,6
256,3
257,2
258,1
259,4
260,5
261,4
262,1775
263,16
264,9
265,2
266,1
267,2
268,5
269,2
270,1
271,4
272,3
273,4
274,1
275,42
276,1
277,4
278,5
279,28
280,1
281,4
282,11
283,2
284,5
285,6
286,1
287,2
288,1
289,4
290,3
291,4
292,11
293,2
294,1
295,6
296,1
297,6
298,13
299,2
300,3
301,20
302,55
303,10
304,1
305,2
306,9
307,6
308,29
309,2
310,1
311,0
312,7
313,10
314,1
315,14
316,1
317,6
318,1
319,4
320,3
321,8
322,3
323,2
324,1
325,14
326,1
327,2
328,1
329,2
330,7
331,232
332,3
333,6
334,5
335,2
336,3
337,22
338,1
339,150
340,1
341,4
342,3
343,2
344,1
345,18
346,15
347,2
348,5
349,2
350,1
351,16
352,3
353,8
354,1
355,2
356,7
357,2
358,7
359,6
360,5
361,4
362,15
363,4
364,1
365,10
366,1
367,2
368,1
369,6
370,1
371,4
372,31
373,6
374,9
375,2
376,3
377,2
378,3
379,2
380,3
381,624
382,3
383,4
384,1
385,2
386,17
387,4
388,1
389,4
390,5
391,68
392,11
393,2
394,1
395,18
396,1
397,4
398,1
399,8
400,7
401,4
402,27
403,2
404,9
405,10
406,1
407,2
408,1
409,2
410,1
411,5512
412,6087
413,4
414,125
415,6
416,11
417,10
418,3
419,2
420,1
421,4
422,7
423,2
424,5
425,2
426,1
427,34
428,1
429,22
430,1
431,4
432,11
433,8
434,1
435,2
436,1
437,2
438,3
439,2
440,1
441,88
442,91
443,6
444,9
445,2
446,17
447,2
448,7
449,8
450,5
451,12
452,23
453,2
454,1
455,2
456,1
457,34
458,1
459,2
460,5
461,16
462,7
463,4
464,365
465,54
466,3
467,6
468,3967
469,2
470,1
471,36
472,23
473,2
474,5
475,2
476,1
477,2
478,1
479,6
480,1
481,4
482,3
483,10
484,1
485,6
486,3
487,8
488,3
489,2
490,3
491,16
492,11
493,18
494,1
495,2
496,1
497,16
498,1
499,28
500,1
501,76
502,11
503,2
504,1
505,6
506,3
507,26
508,1
509,4
510,3
511,4
512,11
513,4
514,5
515,10
516,11
517,2
518,1
519,4
520,1
521,104
522,3
523,2
524,1
525,2
526,49
527,10
528,1
529,236
530,5
531,8
532,19
533,2
534,1
535,6
536,1
537,4
538,1
539,22
540,1
541,4
542,3
543,4
544,5
545,10
546,1
547,2
548,3
549,2
550,9
551,8
552,3
553,2
554,4889
555,114
556,1
557,2
558,3
559,8
560,3
561,8
562,3
563,6
564,9
565,2
566,1
567,2
568,59
569,4
570,1
571,12
572,23
573,2
574,1
575,2
576,65
577,2
578,1
579,6
580,3
581,44
582,55
583,42
584,13
585,2
586,3
587,2
588,7
589,2
590,5
591,24
592,3
593,2
594,0
595,2
596,1
597,6
598,5
599,2
600,3
601,12
